player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
SpriRo00,Ron Springs,RB,1979,23,DAL,NFL,RB,16,2,1,3,33.3,30,1,33.3,0,0.0,1,25.0,30,10.0,16.67,30.0,1.9,111.1,1,4,25.00,6.50,11.50,0,0,
SpriRo00,Ron Springs,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpriRo00,Ron Springs,RB,1981,25,DAL,NFL,FB,16,13,0,1,0.0,0,0,0.0,1,100.0,0,,,0.0,-45.00,,0.0,0.0,0,0,0.00,0.00,-45.00,0,0,
SpriRo00,Ron Springs,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpriRo00,Ron Springs,RB,1983,27,DAL,NFL,FB,16,14,1,2,50.0,15,1,50.0,0,0.0,1,50.0,15,7.5,17.50,15.0,0.9,114.6,0,0,0.00,7.50,17.50,0,0,
SpriRo00,Ron Springs,RB,1984,28,DAL,NFL,FB,16,12,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,
