player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
LewiFr00,Frank Lewis,WR,1972,25,PIT,NFL,WR,13,8,0,5,0,0,0,0,0,5,0,0,0,0,0,30,2.3,
LewiFr00,Frank Lewis,WR,1973,26,PIT,NFL,WR,9,5,0,3,0,0,0,0,0,3,0,0,0,0,0,18,2.0,
LewiFr00,Frank Lewis,WR,1974,27,PIT,NFL,WR,12,11,0,4,0,0,0,0,0,4,0,0,0,0,0,24,2.0,
LewiFr00,Frank Lewis,WR,1975,28,PIT,NFL,WR,10,4,0,2,0,0,0,0,0,2,0,0,0,0,0,12,1.2,
LewiFr00,Frank Lewis,WR,1976,29,PIT,NFL,WR,12,12,1,1,0,0,0,0,0,2,0,0,0,0,0,12,1.0,
LewiFr00,Frank Lewis,WR,1977,30,PIT,NFL,WR,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.6,
LewiFr00,Frank Lewis,WR,1978,31,BUF,NFL,WR,15,15,0,7,0,0,0,0,0,7,0,0,0,0,0,42,2.8,
LewiFr00,Frank Lewis,WR,1979,32,BUF,NFL,WR,15,15,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0.8,
LewiFr00,Frank Lewis,WR,1980,33,BUF,NFL,WR,15,13,0,6,0,0,0,0,0,6,0,0,0,0,0,36,2.4,
LewiFr00,Frank Lewis,WR,1981,34,BUF,NFL,WR,16,16,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.5,PB
LewiFr00,Frank Lewis,WR,1982,35,BUF,NFL,WR,8,8,0,2,0,0,0,0,0,2,0,0,0,0,0,12,1.5,
LewiFr00,Frank Lewis,WR,1983,36,BUF,NFL,WR,11,11,0,3,0,0,0,0,0,3,0,0,0,0,0,18,1.6,
