player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
RisoAn00,Andre Rison,WR,1989,22,16,WR,107,2,28,73,All 1989 Games
RisoAn00,Andre Rison,WR,1990,23,16,WR,179,71,2,9,All 1990 Games
RisoAn00,Andre Rison,WR,1991,24,16,WR,168,65,7,17,All 1991 Games
RisoAn00,Andre Rison,WR,1992,25,15,WR,176,85,4,14,All 1992 Games
RisoAn00,Andre Rison,WR,1993,26,16,WR,212,107,2,4,All 1993 Games
RisoAn00,Andre Rison,WR,1994,27,15,WR,159,48,12,28,All 1994 Games
RisoAn00,Andre Rison,WR,1995,28,16,WR,88,,43,,All 1995 Games
RisoAn00,Andre Rison,WR,1996,29,15,WR,77,,55,,All 1996 Games
RisoAn00,Andre Rison,WR,1997,30,16,WR,151,38,13,41,All 1997 Games
RisoAn00,Andre Rison,WR,1998,31,14,WR,85,,49,,All 1998 Games
RisoAn00,Andre Rison,WR,1999,32,15,WR,22,,108,,All 1999 Games
RisoAn00,Andre Rison,WR,2000,33,16,WR,97,,40,,All 2000 Games
