player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,awards
SuttCo00,Courtland Sutton,WR,2018,23,DEN,NFL,WR,16,9,84,42,704,30,541,12.9,163,3.9,14.0,5,8.4,7,8.3,3,79.7,1,-1,0,-1,-1.0,0,0.0,0,
SuttCo00,Courtland Sutton,WR,2019,24,DEN,NFL,WR,16,14,124,72,1112,50,760,10.6,352,4.9,11.6,12,6.0,5,4.0,2,97.2,3,17,1,13,4.3,4,1.3,0,PB
SuttCo00,Courtland Sutton,WR,2020,25,DEN,NFL,WR,1,1,6,3,66,2,59,19.7,7,2.3,17.7,0,,1,16.7,1,50.0,0,0,0,0,,0,,0,
SuttCo00,Courtland Sutton,WR,2021,26,DEN,NFL,WR,17,16,98,58,776,35,641,11.1,135,2.3,15.4,1,58.0,3,3.1,3,78.4,0,0,0,0,,0,,0,
SuttCo00,Courtland Sutton,WR,2022,27,DEN,NFL,WR,15,15,109,64,829,38,677,10.6,152,2.4,12.3,1,64.0,9,8.3,4,73.5,1,5,0,3,3.0,2,2.0,0,
SuttCo00,Courtland Sutton,WR,2023,28,DEN,NFL,WR,16,14,90,59,772,37,616,10.4,156,2.6,11.8,0,,6,6.7,2,120.2,0,0,0,0,,0,,0,
SuttCo00,Courtland Sutton,WR,2024,29,DEN,NFL,WR,17,13,135,81,1081,57,902,11.1,179,2.2,13.2,1,81.0,9,6.7,6,86.7,0,0,0,0,,0,,0,
SuttCo00,Courtland Sutton,WR,2025,30,DEN,NFL,WR,10,10,66,41,590,28,436,10.6,154,3.8,12.8,1,41.0,4,6.1,3,92.4,0,0,0,0,,0,,0,
