player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
ReicFr00,Frank Reich,QB,1986,25,BUF,NFL,QB,3,0,1,0,0,0,0.0,,0.0,0.0,0.3,0,0,0,0,0,0.0,0.0,1,0.0,0,0,1,
ReicFr00,Frank Reich,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReicFr00,Frank Reich,QB,1988,27,BUF,NFL,QB,3,0,3,-3,0,0,0.0,-1,-1.0,-1.0,1.0,0,0,0,0,0,0.0,0.0,3,-1.0,-3,0,0,
ReicFr00,Frank Reich,QB,1989,28,BUF,NFL,QB,7,3,9,30,0,1,33.3,9,3.3,4.3,1.3,0,0,0,0,0,0.0,0.0,9,3.3,30,0,2,
ReicFr00,Frank Reich,QB,1990,29,BUF,NFL,QB,16,2,15,24,0,1,20.0,9,1.6,1.5,0.9,0,0,0,0,0,0.0,0.0,15,1.6,24,0,1,
ReicFr00,Frank Reich,QB,1991,30,BUF,NFL,QB,16,1,13,6,0,0,15.4,8,0.5,0.4,0.8,0,0,0,0,0,0.0,0.0,13,0.5,6,0,0,
ReicFr00,Frank Reich,QB,1992,31,BUF,NFL,QB,16,0,9,-9,0,0,0.0,,-1.0,-0.6,0.6,0,0,0,0,0,0.0,0.0,9,-1.0,-9,0,3,
ReicFr00,Frank Reich,QB,1993,32,BUF,NFL,QB,15,0,6,-6,0,0,0.0,-1,-1.0,-0.4,0.4,0,0,0,0,0,0.0,0.0,6,-1.0,-6,0,0,
ReicFr00,Frank Reich,QB,1994,33,BUF,NFL,QB,16,2,6,3,0,0,0.0,5,0.5,0.2,0.4,0,0,0,0,0,0.0,0.0,6,0.5,3,0,1,
ReicFr00,Frank Reich,QB,1995,34,CAR,NFL,QB,3,3,1,3,0,0,0.0,3,3.0,1.0,0.3,0,0,0,0,0,0.0,0.0,1,3.0,3,0,3,
ReicFr00,Frank Reich,QB,1996,35,NYJ,NFL,QB,10,7,18,31,0,5,27.8,10,1.7,3.1,1.8,0,0,0,0,0,0.0,0.0,18,1.7,31,0,9,
ReicFr00,Frank Reich,QB,1997,36,DET,NFL,QB,6,0,4,-4,0,0,0.0,-1,-1.0,-0.7,0.7,0,0,0,0,0,0.0,0.0,4,-1.0,-4,0,0,
ReicFr00,Frank Reich,QB,1998,37,DET,NFL,QB,6,2,6,3,0,0,0.0,5,0.5,0.5,1.0,0,0,0,0,0,0.0,0.0,6,0.5,3,0,2,
