player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,all_purpose_yds,awards
McDoSh00,Shaun McDonald,WR,2004,23,STL,NFL,WR,16,0,30,143,0,39,4.8,0,0,0,0,637,
McDoSh00,Shaun McDonald,WR,2005,24,STL,NFL,WR,16,2,8,33,0,14,4.1,0,0,0,0,563,
McDoSh00,Shaun McDonald,WR,2006,25,STL,NFL,WR,16,0,23,172,0,33,7.5,0,0,0,0,308,
McDoSh00,Shaun McDonald,WR,,,,,,,,,,,,,,,,,,
McDoSh00,Shaun McDonald,WR,2008,27,DET,NFL,WR,12,7,11,104,0,27,9.5,0,0,0,0,436,
