player_id,player_name,position,year,team,level,pos,voters
BrowAn04,Antonio Brown,WR,2013,1st Tm,All-Conf.,WR,Pro Football Writers
BrowAn04,Antonio Brown,WR,2013,2nd Tm,,WR,Associated Press
BrowAn04,Antonio Brown,WR,2013,1st Tm,,WR,Pro Football Focus
BrowAn04,Antonio Brown,WR,2014,1st Tm,All-Conf.,WR,Pro Football Writers
BrowAn04,Antonio Brown,WR,2014,1st Tm,,WR,Associated Press
BrowAn04,Antonio Brown,WR,2014,1st Tm,,WR,Pro Football Writers
BrowAn04,Antonio Brown,WR,2014,1st Tm,,WR,Pro Football Focus
BrowAn04,Antonio Brown,WR,2014,1st Tm,,WR,Sporting News
BrowAn04,Antonio Brown,WR,2015,1st Tm,All-Conf.,WR,Pro Football Writers
BrowAn04,Antonio Brown,WR,2015,1st Tm,,WR,Associated Press
BrowAn04,Antonio Brown,WR,2015,1st Tm,,WR,Pro Football Writers
BrowAn04,Antonio Brown,WR,2015,1st Tm,,WR,Pro Football Focus
BrowAn04,Antonio Brown,WR,2015,1st Tm,,WR,Sporting News
BrowAn04,Antonio Brown,WR,2016,1st Tm,All-Conf.,WR,Pro Football Writers
BrowAn04,Antonio Brown,WR,2016,1st Tm,,WR,Associated Press
BrowAn04,Antonio Brown,WR,2016,1st Tm,,WR,Pro Football Writers
BrowAn04,Antonio Brown,WR,2016,2nd Tm,,WR,Pro Football Focus
BrowAn04,Antonio Brown,WR,2016,1st Tm,,WR,Sporting News
BrowAn04,Antonio Brown,WR,2017,1st Tm,All-Conf.,WR,Pro Football Writers
BrowAn04,Antonio Brown,WR,2017,1st Tm,,WR,Associated Press
BrowAn04,Antonio Brown,WR,2017,1st Tm,,WR,Pro Football Writers
BrowAn04,Antonio Brown,WR,2017,1st Tm,,WR,Pro Football Focus
BrowAn04,Antonio Brown,WR,2017,1st Tm,,WR,Sporting News
