player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
HineNy00,Nyheim Hines,RB,2018,22,IND,NFL,RB,2,1,3,24,1,12,4.0,12,4.0,0,,0,0,0,0,0,,0,,,0,0,,,,
HineNy00,Nyheim Hines,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HineNy00,Nyheim Hines,RB,2020,24,IND,NFL,RB,1,0,6,75,2,20,3.3,55,9.2,1,6.0,3,1,8,1,4,4.0,4,4.0,1.0,0,1,33.3,0,42.4,
HineNy00,Nyheim Hines,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HineNy00,Nyheim Hines,RB,2022,26,BUF,NFL,RB,2,0,0,0,0,0,,0,,0,,3,2,11,0,7,3.5,4,2.0,4.7,0,0,0.0,0,72.9,
