player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
AikmTr00,Troy Aikman,QB,1991,25,DAL,NFL,QB,1,0,,11,16,68.8,114,0,0.0,1,6.3,6,36.8,25,7.1,4.31,10.4,114.0,63.0,3,26,15.79,4.63,2.26,0,0,
AikmTr00,Troy Aikman,QB,1992,26,DAL,NFL,QB,3,3,3-0-0,61,89,68.5,795,8,9.0,0,0.0,38,53.1,70,8.9,10.73,13.0,265.0,126.4,7,43,7.29,7.83,9.50,0,0,SB MVP
AikmTr00,Troy Aikman,QB,1993,27,DAL,NFL,QB,3,3,3-0-0,61,82,74.4,686,5,6.1,3,3.7,41,64.0,35,8.4,7.94,11.2,228.7,104.0,7,28,7.87,7.39,7.00,0,0,
AikmTr00,Troy Aikman,QB,1994,28,DAL,NFL,QB,2,2,1-1-0,53,83,63.9,717,4,4.8,4,4.8,31,50.0,94,8.6,7.43,13.5,358.5,87.3,5,35,5.68,7.75,6.61,0,0,
AikmTr00,Troy Aikman,QB,1995,29,DAL,NFL,QB,3,3,3-0-0,53,80,66.3,717,4,5.0,1,1.3,34,51.2,47,9.0,9.40,13.5,239.0,106.1,4,25,4.76,8.24,8.65,1,1,
AikmTr00,Troy Aikman,QB,1996,30,DAL,NFL,QB,2,2,1-1-0,37,65,56.9,343,1,1.5,4,6.2,21,44.1,23,5.3,2.82,9.3,171.5,51.0,3,26,4.41,4.66,2.31,0,0,
AikmTr00,Troy Aikman,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AikmTr00,Troy Aikman,QB,1998,32,DAL,NFL,QB,1,1,0-1-0,22,49,44.9,191,1,2.0,3,6.1,12,34.0,19,3.9,1.55,8.7,191.0,37.0,4,27,7.55,3.09,0.92,0,0,
AikmTr00,Troy Aikman,QB,1999,33,DAL,NFL,QB,1,1,0-1-0,22,38,57.9,286,0,0.0,1,2.6,12,46.2,45,7.5,6.34,13.0,286.0,70.7,1,8,2.56,7.13,5.97,0,0,
