player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
AikmTr00,Troy Aikman,QB,1990,24,DAL,NFL,QB,15,15,1,0,0,0,0,0,0,1,,0,0,0,0,0,6,0.4,
AikmTr00,Troy Aikman,QB,1991,25,DAL,NFL,QB,12,12,1,0,0,0,0,0,0,1,,0,0,0,0,0,6,0.5,PB
AikmTr00,Troy Aikman,QB,1992,26,DAL,NFL,QB,16,16,1,0,0,0,0,0,0,1,,0,0,0,0,0,6,0.4,PB
AikmTr00,Troy Aikman,QB,,,,,,,,,,,,,,,,,,,,,,,,
AikmTr00,Troy Aikman,QB,1994,28,DAL,NFL,QB,14,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.4,PB
AikmTr00,Troy Aikman,QB,1995,29,DAL,NFL,QB,16,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.4,PB
AikmTr00,Troy Aikman,QB,1996,30,DAL,NFL,QB,15,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.4,PB
AikmTr00,Troy Aikman,QB,,,,,,,,,,,,,,,,,,,,,,,,
AikmTr00,Troy Aikman,QB,1998,32,DAL,NFL,QB,11,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.1,
AikmTr00,Troy Aikman,QB,1999,33,DAL,NFL,QB,14,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.4,
