player_id,player_name,position,year,team,level,pos,voters
AikmTr00,Troy Aikman,QB,1993,1st Tm,,,Sporting News
AikmTr00,Troy Aikman,QB,1994,2nd Tm,All-Conf.,,UPI
AikmTr00,Troy Aikman,QB,1995,2nd Tm,All-Conf.,,UPI
