player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_success,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
MortCr00,Craig Morton,QB,1965,22,DAL,NFL,QB,4,1,3,-8,0,,,5,-2.7,-2.0,0.8,,0,0,0,,,0.0,0.0,,,3,-2.7,-8,0,2,
MortCr00,Craig Morton,QB,1966,23,DAL,NFL,QB,6,0,7,50,0,,,12,7.1,8.3,1.2,,0,0,0,,,0.0,0.0,,,7,7.1,50,0,0,
MortCr00,Craig Morton,QB,1967,24,DAL,NFL,QB,9,3,15,42,0,,,11,2.8,4.7,1.7,,0,0,0,,,0.0,0.0,,,15,2.8,42,0,5,
MortCr00,Craig Morton,QB,1968,25,DAL,NFL,QB,13,1,4,28,2,,,12,7.0,2.2,0.3,,0,0,0,,,0.0,0.0,,,4,7.0,28,2,1,
MortCr00,Craig Morton,QB,1969,26,DAL,NFL,QB,13,13,16,62,1,,,15,3.9,4.8,1.2,,0,0,0,,,0.0,0.0,,,16,3.9,62,1,4,
MortCr00,Craig Morton,QB,1970,27,DAL,NFL,QB,12,11,16,37,0,,,11,2.3,3.1,1.3,,0,0,0,,,0.0,0.0,,,16,2.3,37,0,1,
MortCr00,Craig Morton,QB,1971,28,DAL,NFL,QB,10,4,4,9,1,,,4,2.3,0.9,0.4,,0,0,0,,,0.0,0.0,,,4,2.3,9,1,1,
MortCr00,Craig Morton,QB,1972,29,DAL,NFL,QB,14,14,8,26,2,,,12,3.3,1.9,0.6,,0,0,0,,,0.0,0.0,,,8,3.3,26,2,4,
MortCr00,Craig Morton,QB,1973,30,DAL,NFL,QB,14,0,1,0,0,,,,0.0,0.0,0.1,,0,0,0,,,0.0,0.0,,,1,0.0,0,0,1,
MortCr00,Craig Morton,QB,1974,31,2TM,NFL,QB,14,7,4,5,0,,,2,1.3,0.4,0.3,,0,0,0,,,0.0,0.0,,,4,1.3,5,0,4,
MortCr00,Craig Morton,QB,1974,31,NYG,NFL,QB,8,7,4,5,0,,,2,1.3,0.6,0.5,,0,0,0,,,0.0,0.0,,,4,1.3,5,0,4,
MortCr00,Craig Morton,QB,1975,32,NYG,NFL,QB,14,14,22,72,0,,,11,3.3,5.1,1.6,,0,0,0,,,0.0,0.0,,,22,3.3,72,0,9,
MortCr00,Craig Morton,QB,1976,33,NYG,NFL,QB,12,12,15,48,0,,,10,3.2,4.0,1.3,,0,0,0,,,0.0,0.0,,,15,3.2,48,0,7,
MortCr00,Craig Morton,QB,1977,34,DEN,NFL,QB,14,14,31,125,4,,,15,4.0,8.9,2.2,,0,0,0,,,0.0,0.0,,,31,4.0,125,4,7,AP MVP-2
MortCr00,Craig Morton,QB,1978,35,DEN,NFL,QB,14,13,17,71,0,4,47.1,12,4.2,5.1,1.2,0,0,0,0,0,,0.0,0.0,,,17,4.2,71,0,6,
MortCr00,Craig Morton,QB,1979,36,DEN,NFL,QB,14,10,23,13,1,7,39.1,7,0.6,0.9,1.6,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23,0.6,13,1,9,
MortCr00,Craig Morton,QB,1980,37,DEN,NFL,QB,12,9,21,29,1,8,52.4,9,1.4,2.4,1.8,0,0,0,0,0,,0.0,0.0,,,21,1.4,29,1,4,
MortCr00,Craig Morton,QB,1981,38,DEN,NFL,QB,15,15,8,18,0,0,12.5,5,2.3,1.2,0.5,0,0,0,0,0,,0.0,0.0,,,8,2.3,18,0,2,AP MVP-4
