player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
MortCr00,Craig Morton,QB,1965,22,DAL,NFL,QB,4,1,0-1-0,17,34,50.0,173,2,5.9,4,11.8,,,49,5.1,0.97,10.2,43.3,45.0,10,68,22.73,2.39,-0.80,0,0,1,
MortCr00,Craig Morton,QB,1966,23,DAL,NFL,QB,6,0,,13,27,48.1,225,3,11.1,1,3.7,,,41,8.3,8.89,17.3,37.5,98.5,1,8,3.57,7.75,8.29,0,1,2,
MortCr00,Craig Morton,QB,1967,24,DAL,NFL,QB,9,3,2-1-0,69,137,50.4,978,10,7.3,10,7.3,,,64,7.1,5.31,14.2,108.7,67.7,17,125,11.04,5.54,3.92,1,1,4,
MortCr00,Craig Morton,QB,1968,25,DAL,NFL,QB,13,1,1-0-0,44,85,51.8,752,4,4.7,6,7.1,,,53,8.8,6.61,17.1,57.8,68.4,4,39,4.49,8.01,5.88,0,0,4,
MortCr00,Craig Morton,QB,1969,26,DAL,NFL,QB,13,13,10-2-1,162,302,53.6,2619,21,7.0,15,5.0,,,67,8.7,7.83,16.2,201.5,85.4,30,246,9.04,7.15,6.38,2,2,12,
MortCr00,Craig Morton,QB,1970,27,DAL,NFL,QB,12,11,8-3-0,102,207,49.3,1819,15,7.2,7,3.4,,,89,8.8,8.71,17.8,151.6,89.8,20,166,8.81,7.28,7.22,0,1,11,
MortCr00,Craig Morton,QB,1971,28,DAL,NFL,QB,10,4,1-3-0,78,143,54.5,1131,7,4.9,8,5.6,,,76,7.9,6.37,14.5,113.1,73.5,9,76,5.92,6.94,5.49,0,0,5,
MortCr00,Craig Morton,QB,1972,29,DAL,NFL,QB,14,14,10-4-0,185,339,54.6,2396,15,4.4,21,6.2,,,46,7.1,5.17,13.0,171.1,65.9,23,179,6.35,6.12,4.34,0,0,10,
MortCr00,Craig Morton,QB,1973,30,DAL,NFL,QB,14,0,,13,32,40.6,174,3,9.4,1,3.1,,,53,5.4,5.91,13.4,12.4,76.8,0,0,0.00,5.44,5.91,0,0,1,
MortCr00,Craig Morton,QB,1974,31,2TM,NFL,QB,14,7,1-6-0,124,239,51.9,1522,9,3.8,13,5.4,,,72,6.4,4.67,12.3,108.7,61.7,13,97,5.16,5.65,4.05,0,0,6,
MortCr00,Craig Morton,QB,1974,31,DAL,NFL,QB,6,0,,2,2,100.0,12,0,0.0,0,0.0,,,15,6.0,6.00,6.0,2.0,91.7,0,0,0.00,6.00,6.00,0,0,0,
MortCr00,Craig Morton,QB,1974,31,NYG,NFL,QB,8,7,1-6-0,122,237,51.5,1510,9,3.8,13,5.5,,,72,6.4,4.66,12.4,188.8,61.3,13,97,5.20,5.65,4.03,0,0,6,
MortCr00,Craig Morton,QB,1975,32,NYG,NFL,QB,14,14,5-9-0,186,363,51.2,2359,11,3.0,16,4.4,,,56,6.5,5.12,12.7,168.5,63.6,47,331,11.46,4.95,3.73,2,2,9,
MortCr00,Craig Morton,QB,1976,33,NYG,NFL,QB,12,12,2-10-0,153,284,53.9,1865,9,3.2,20,7.0,,,63,6.6,4.03,12.2,155.4,55.6,39,285,12.07,4.89,2.66,0,0,6,
MortCr00,Craig Morton,QB,1977,34,DEN,NFL,QB,14,14,12-2-0,131,254,51.6,1929,14,5.5,8,3.1,,,81,7.6,7.28,14.7,137.8,82.0,43,338,14.48,5.36,5.09,2,3,13,AP MVP-2
MortCr00,Craig Morton,QB,1978,35,DEN,NFL,QB,14,13,8-5-0,146,267,54.7,1802,11,4.1,8,3.0,89,37.3,42,6.7,6.22,12.3,128.7,77.0,36,238,11.88,5.16,4.70,1,3,8,
MortCr00,Craig Morton,QB,1979,36,DEN,NFL,QB,14,10,6-4-0,204,370,55.1,2626,16,4.3,19,5.1,117,43.0,64,7.1,5.65,12.9,187.6,70.6,30,241,7.50,5.96,4.63,1,3,7,
MortCr00,Craig Morton,QB,1980,37,DEN,NFL,QB,12,9,4-5-0,183,301,60.8,2150,12,4.0,13,4.3,111,46.5,41,7.1,6.00,11.7,179.2,77.8,26,190,7.95,5.99,4.94,1,3,8,
MortCr00,Craig Morton,QB,1981,38,DEN,NFL,QB,15,15,10-5-0,225,376,59.8,3195,21,5.6,14,3.7,145,44.0,95,8.5,7.94,14.2,213.0,90.5,54,394,12.56,6.51,6.03,2,2,10,AP MVP-4
MortCr00,Craig Morton,QB,1982,39,DEN,NFL,QB,3,3,1-2-0,18,26,69.2,193,0,0.0,3,11.5,7,41.4,20,7.4,2.23,10.7,64.3,51.1,3,19,10.34,6.00,1.34,0,0,1,
