player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
MortCr00,Craig Morton,QB,1968,25,DAL,NFL,QB,1,0,2,14,0,,,11,7.0,14.0,2.0,0,0,0,,0.0,0.0,2,7.0,14,0,0,
MortCr00,Craig Morton,QB,1969,26,DAL,NFL,QB,1,1,4,12,1,,,6,3.0,12.0,4.0,0,0,0,,0.0,0.0,4,3.0,12,1,1,
MortCr00,Craig Morton,QB,1970,27,DAL,NFL,QB,3,3,4,4,0,,,6,1.0,1.3,1.3,0,0,0,,0.0,0.0,4,1.0,4,0,0,
MortCr00,Craig Morton,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MortCr00,Craig Morton,QB,1972,29,DAL,NFL,QB,2,1,1,2,0,,,2,2.0,1.0,0.5,0,0,0,,0.0,0.0,1,2.0,2,0,1,
MortCr00,Craig Morton,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MortCr00,Craig Morton,QB,1977,34,DEN,NFL,QB,3,3,7,-4,0,,,-2,-0.6,-1.3,2.3,0,0,0,,0.0,0.0,7,-0.6,-4,0,0,
MortCr00,Craig Morton,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MortCr00,Craig Morton,QB,1979,36,DEN,NFL,QB,1,1,2,0,0,0,0.0,,0.0,0.0,2.0,0,0,0,0,0.0,0.0,2,0.0,0,0,1,
