player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
BonoSt00,Steve Bono,QB,1985,23,MIN,NFL,QB,1,0,,1,10,10.0,5,0,0.0,0,0.0,0,,5,0.5,0.50,5.0,5.0,39.6,2,13,16.67,-0.67,-0.67,0,0,0,
BonoSt00,Steve Bono,QB,1986,24,MIN,NFL,QB,1,0,,1,1,100.0,3,0,0.0,0,0.0,0,,3,3.0,3.00,3.0,3.0,79.2,0,0,0.00,3.00,3.00,0,0,0,
BonoSt00,Steve Bono,QB,1987,25,PIT,NFL,QB,3,3,2-1-0,34,74,45.9,438,5,6.8,2,2.7,24,38.8,57,5.9,6.05,12.9,146.0,76.3,6,30,7.50,5.10,5.23,0,1,2,
BonoSt00,Steve Bono,QB,1988,26,PIT,NFL,QB,2,0,,10,35,28.6,110,1,2.9,2,5.7,7,27.8,15,3.1,1.14,11.0,55.0,25.9,1,8,2.78,2.83,0.89,0,0,0,
BonoSt00,Steve Bono,QB,1989,27,SFO,NFL,QB,1,0,,4,5,80.0,62,1,20.0,0,0.0,1,60.0,45,12.4,16.40,15.5,62.0,157.9,0,0,0.00,12.40,16.40,0,0,0,
BonoSt00,Steve Bono,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BonoSt00,Steve Bono,QB,1991,29,SFO,NFL,QB,9,6,5-1-0,141,237,59.5,1617,11,4.6,4,1.7,86,44.8,78,6.8,6.99,11.5,179.7,88.5,11,91,4.44,6.15,6.31,2,2,7,
BonoSt00,Steve Bono,QB,1992,30,SFO,NFL,QB,16,0,,36,56,64.3,463,2,3.6,2,3.6,25,53.4,36,8.3,7.38,12.9,28.9,87.1,2,14,3.45,7.74,6.88,0,0,2,
BonoSt00,Steve Bono,QB,1993,31,SFO,NFL,QB,8,0,,39,61,63.9,416,0,0.0,1,1.6,23,49.2,33,6.8,6.08,10.7,52.0,76.9,4,18,6.15,6.12,5.43,0,0,2,
BonoSt00,Steve Bono,QB,1994,32,KAN,NFL,QB,7,2,0-2-0,66,117,56.4,796,4,3.4,4,3.4,38,45.3,62,6.8,5.95,12.1,113.7,74.6,0,0,0.00,6.80,5.95,0,0,2,
BonoSt00,Steve Bono,QB,1995,33,KAN,NFL,QB,16,16,13-3-0,293,520,56.3,3121,21,4.0,10,1.9,161,41.6,60,6.0,5.94,10.7,195.1,79.5,21,158,3.88,5.48,5.42,3,1,11,PB
BonoSt00,Steve Bono,QB,1996,34,KAN,NFL,QB,14,13,8-5-0,235,438,53.7,2572,12,2.7,13,3.0,135,40.0,69,5.9,5.08,10.9,183.7,68.0,22,161,4.78,5.24,4.49,1,1,8,
BonoSt00,Steve Bono,QB,1997,35,GNB,NFL,QB,2,0,,5,10,50.0,29,0,0.0,0,0.0,1,9.1,14,2.9,2.90,5.8,14.5,56.2,1,15,9.09,1.27,1.27,0,0,0,
BonoSt00,Steve Bono,QB,1998,36,STL,NFL,QB,6,2,0-2-0,69,136,50.7,807,5,3.7,4,2.9,43,36.6,47,5.9,5.35,11.7,134.5,69.1,6,57,4.23,5.28,4.72,0,0,2,
BonoSt00,Steve Bono,QB,1999,37,CAR,NFL,QB,2,0,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,0,
