player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
WentCa00,Carson Wentz,QB,2016,24,16,QB,213,,24,,All 2016 Games
WentCa00,Carson Wentz,QB,2017,25,13,QB,282,26,5,40,All 2017 Games
WentCa00,Carson Wentz,QB,2018,26,11,QB,193,,23,,All 2018 Games
WentCa00,Carson Wentz,QB,2019,27,16,QB,276,12,10,60,All 2019 Games
WentCa00,Carson Wentz,QB,2020,28,12,QB,198,,22,,All 2020 Games
WentCa00,Carson Wentz,QB,2021,29,17,QB,258,,13,76,All 2021 Games
WentCa00,Carson Wentz,QB,2022,30,8,QB,113,,31,,All 2022 Games
WentCa00,Carson Wentz,QB,2023,31,2,QB,26,,51,,All 2023 Games
WentCa00,Carson Wentz,QB,2024,32,3,QB,5,,65,,All 2024 Games
WentCa00,Carson Wentz,QB,2025,33,5,QB,70,,31,,All 2025 Games
