player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
WilsWa02,Wayne Wilson,RB,1979,22,NOR,NFL,RB,14,0,5,26,0,1,40.0,16,5.2,1.9,0.4,0,0,0,,0,0,,,0.0,0.0,,,5,5.2,26,0,1,0,
WilsWa02,Wayne Wilson,RB,1980,23,NOR,NFL,FB,15,7,63,188,1,13,46.0,15,3.0,12.5,4.2,45,31,241,7.8,1,10,44.4,42,2.1,16.1,68.9,5.4,94,4.6,429,2,3,3,
WilsWa02,Wayne Wilson,RB,1981,24,NOR,NFL,RB,16,0,44,137,1,9,34.1,13,3.1,8.6,2.8,57,31,384,12.4,4,15,36.8,55,1.9,24.0,54.4,6.7,75,6.9,521,5,1,4,
WilsWa02,Wayne Wilson,RB,1982,25,NOR,NFL,FB,8,7,103,413,3,27,48.5,20,4.0,51.6,12.9,39,25,175,7.0,2,9,46.2,34,3.1,21.9,64.1,4.5,128,4.6,588,5,4,7,
WilsWa02,Wayne Wilson,RB,1983,26,NOR,NFL,FB,14,8,199,787,9,50,46.2,29,4.0,56.2,14.2,34,20,178,8.9,2,7,35.3,24,1.4,12.7,58.8,5.2,219,4.4,965,11,6,7,
WilsWa02,Wayne Wilson,RB,1984,27,NOR,NFL,RB,14,2,74,261,1,19,39.2,36,3.5,18.6,5.3,52,33,314,9.5,3,13,32.7,34,2.4,22.4,63.5,6.0,107,5.4,575,4,2,4,
WilsWa02,Wayne Wilson,RB,1985,28,NOR,NFL,FB,16,10,168,645,1,24,44.0,41,3.8,40.3,10.5,65,38,228,6.0,2,7,26.2,21,2.4,14.3,58.5,3.5,206,4.2,873,3,2,10,
WilsWa02,Wayne Wilson,RB,1986,29,2TM,NFL,RB,12,0,10,19,0,2,40.0,6,1.9,1.6,0.8,2,1,-3,-3.0,0,0,0.0,-3,0.1,-0.3,50.0,-1.5,11,1.5,16,0,0,0,
WilsWa02,Wayne Wilson,RB,1986,29,MIN,NFL,RB,7,0,8,14,0,1,37.5,6,1.8,2.0,1.1,0,0,0,,0,0,,,0.0,0.0,,,8,1.8,14,0,0,0,
WilsWa02,Wayne Wilson,RB,1986,29,NOR,NFL,RB,5,0,2,5,0,1,50.0,3,2.5,1.0,0.4,2,1,-3,-3.0,0,0,0.0,-3,0.2,-0.6,50.0,-1.5,3,0.7,2,0,0,0,
WilsWa02,Wayne Wilson,RB,1987,30,WAS,NFL,RB,2,0,18,55,2,5,61.1,11,3.1,27.5,9.0,3,2,16,8.0,0,2,66.7,9,1.0,8.0,66.7,5.3,20,3.6,71,2,1,1,
