player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
RenfMi00,Mike Renfro,WR,1978,23,HOU,NFL,WR,14,10,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
RenfMi00,Mike Renfro,WR,1979,24,HOU,NFL,WR,15,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
RenfMi00,Mike Renfro,WR,,,,,,,,,,,,,,,,,,,,,,
RenfMi00,Mike Renfro,WR,1981,26,HOU,NFL,WR,12,12,0,0,0,0,0,2,2,12,0,0.0,0,0,0,0,
RenfMi00,Mike Renfro,WR,,,,,,,,,,,,,,,,,,,,,,
RenfMi00,Mike Renfro,WR,1983,28,HOU,NFL,WR,9,7,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
RenfMi00,Mike Renfro,WR,,,,,,,,,,,,,,,,,,,,,,
RenfMi00,Mike Renfro,WR,1985,30,DAL,NFL,WR,16,16,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,
RenfMi00,Mike Renfro,WR,,,,,,,,,,,,,,,,,,,,,,
RenfMi00,Mike Renfro,WR,1987,32,DAL,NFL,WR,14,11,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
