player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
RenfMi00,Mike Renfro,WR,1984,29,DAL,NFL,WR,16,11,1,2,50.0,49,1,50.0,0,0.0,1,50.0,49,24.5,34.50,49.0,3.1,135.4,0,0,0.00,24.50,34.50,0,0,
RenfMi00,Mike Renfro,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RenfMi00,Mike Renfro,WR,1986,31,DAL,NFL,WR,12,6,1,1,100.0,23,0,0.0,0,0.0,1,100.0,23,23.0,23.00,23.0,1.9,118.7,0,0,0.00,23.00,23.00,0,0,
