player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
ShepSt00,Sterling Shepard,WR,2016,23,NYG,WR,87,16,16,1006,95%,0,0%,2,0%
ShepSt00,Sterling Shepard,WR,2017,24,NYG,WR,87,11,10,687,90%,0,0%,0,0%
ShepSt00,Sterling Shepard,WR,2018,25,NYG,WR,87,16,16,934,91%,0,0%,9,2%
ShepSt00,Sterling Shepard,WR,2019,26,NYG,WR,87,10,10,602,91%,0,0%,1,0%
ShepSt00,Sterling Shepard,WR,2020,27,NYG,WR,87,12,12,561,72%,0,0%,1,0%
ShepSt00,Sterling Shepard,WR,2021,28,NYG,WR,3,7,6,344,74%,0,0%,0,0%
ShepSt00,Sterling Shepard,WR,2022,29,NYG,WR,3,3,2,165,81%,0,0%,0,0%
ShepSt00,Sterling Shepard,WR,2023,30,NYG,WR,3,15,2,142,15%,0,0%,7,2%
ShepSt00,Sterling Shepard,WR,2024,31,TAM,WR,17,14,5,509,53%,0,0%,0,0%
ShepSt00,Sterling Shepard,WR,2025,32,TAM,WR,17,8,1,305,58%,0,0%,0,0%
