player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,all_purpose_yds,awards
ShepSt00,Sterling Shepard,WR,2018,25,NYG,NFL,WR,16,16,0,0,0,0,,0,27,0,27,932,
ShepSt00,Sterling Shepard,WR,,,,,,,,,,,,,,,,,,
ShepSt00,Sterling Shepard,WR,2023,30,NYG,NFL,WR,15,2,3,10,0,5,3.3,0,0,0,0,73,
