player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,awards
HoweSa00,Sam Howell,QB,2022,22,WAS,NFL,QB,1,1,11,19,160,8.4,94,8.5,4.9,75,6.8,1,1,0,2,11.1,3,16.7,13,72.2,2.7,1,1,0,4,16.0,3,9.0,2,-2,2,-2,0,0,4,-2,
HoweSa00,Sam Howell,QB,2023,23,WAS,NFL,QB,17,17,388,612,4603,7.5,1927,5.0,3.1,2019,5.2,20,32,1,25,4.3,88,15.2,427,73.7,2.4,181,39,57,161,22.7,33,7.4,77,369,66,345,4,24,67,370,
HoweSa00,Sam Howell,QB,2024,24,SEA,NFL,QB,2,0,5,14,83,5.9,17,3.4,1.2,7,1.4,1,0,0,1,7.1,5,35.7,6,42.9,2.4,1,2,1,7,36.8,1,2.0,5,3,4,3,0,0,4,3,
