player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
KaufNa00,Napoleon Kaufman,RB,1996,23,OAK,NFL,RB,16,9,0,0,0,0,,0,3,0,0,0,0.0,0,0,0,0,
KaufNa00,Napoleon Kaufman,RB,1997,24,OAK,NFL,RB,16,16,0,0,0,0,,0,7,1,0,0,0.0,0,0,0,0,
KaufNa00,Napoleon Kaufman,RB,1998,25,OAK,NFL,RB,13,13,0,0,0,0,,0,2,1,0,0,0.0,0,0,0,0,
KaufNa00,Napoleon Kaufman,RB,1999,26,OAK,NFL,RB,16,5,0,0,0,0,0,0,3,2,0,0,0.0,,,,0,
KaufNa00,Napoleon Kaufman,RB,2000,27,OAK,NFL,RB,14,2,0,0,0,0,0,0,1,0,0,0,0.0,,,,0,
