player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,awards
KeenCa00,Case Keenum,QB,2018,30,DEN,NFL,QB,16,16,365,586,4345,7.4,2089,5.7,3.6,1801,4.9,0,35,2,34,6.2,95,17.3,,,2.3,180,77,51,162,25.6,12,7.7,,,,,,,,,
KeenCa00,Case Keenum,QB,2019,31,WAS,NFL,QB,10,8,160,247,1700,6.9,907,5.7,3.7,800,5.0,6,7,2,12,5.0,41,17.2,173,72.7,2.5,64,35,27,77,29.1,3,5.0,14,51,14,51,0,0,48,425,
KeenCa00,Case Keenum,QB,2020,32,CLE,NFL,QB,2,0,5,10,27,2.7,18,3.6,1.8,28,5.6,0,0,0,0,0.0,3,30.0,5,50.0,2.2,2,0,2,2,20.0,0,,0,0,0,0,0,0,1,13,
KeenCa00,Case Keenum,QB,2021,33,CLE,NFL,QB,7,2,47,72,417,5.8,156,3.3,2.2,306,6.5,0,2,0,3,4.3,13,18.6,53,75.7,2.3,18,6,8,19,23.5,4,4.8,1,6,1,6,0,0,19,197,
KeenCa00,Case Keenum,QB,2022,34,BUF,NFL,QB,2,0,2,7,57,8.1,3,1.5,0.4,5,2.5,0,0,0,1,14.3,2,28.6,3,42.9,1.7,6,0,0,0,0.0,0,,2,4,1,0,1,4,1,0,
KeenCa00,Case Keenum,QB,2023,35,HOU,NFL,QB,2,2,34,53,389,7.3,151,4.4,2.8,140,4.1,0,2,0,2,3.9,7,13.7,37,72.5,2.5,16,1,5,12,20.3,0,,7,26,7,26,0,0,5,21,
