player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
BranDe00,Deion Branch,WR,2002,23,NWE,NFL,WR,13,7,68,43,489,11.4,2,23,50.0,49,3.3,37.6,63.2,7.2,2,0,0,1,50.0,,0.0,0.0,0.2,45,10.9,489,2,1,5,
BranDe00,Deion Branch,WR,2003,24,NWE,NFL,WR,15,12,103,57,803,14.1,3,40,45.6,66,3.8,53.5,55.3,7.8,1,11,0,1,100.0,11,11.0,0.7,0.1,58,14.0,814,3,0,7,
BranDe00,Deion Branch,WR,2004,25,NWE,NFL,WR,9,9,51,35,454,13.0,4,27,60.8,26,3.9,50.4,68.6,8.9,0,0,0,0,,,,0.0,0.0,35,13.0,454,4,1,5,
BranDe00,Deion Branch,WR,2005,26,NWE,NFL,WR,16,15,125,78,998,12.8,5,53,56.0,51,4.9,62.4,62.4,8.0,0,0,0,0,,,,0.0,0.0,78,12.8,998,5,0,10,
BranDe00,Deion Branch,WR,2006,27,SEA,NFL,WR,14,13,101,53,725,13.7,4,40,45.5,38,3.8,51.8,52.5,7.2,4,30,0,1,50.0,19,7.5,2.1,0.3,57,13.2,755,4,0,6,
BranDe00,Deion Branch,WR,2007,28,SEA,NFL,WR,11,11,85,49,661,13.5,4,30,52.9,65,4.5,60.1,57.6,7.8,0,0,0,0,,,,0.0,0.0,49,13.5,661,4,0,5,
BranDe00,Deion Branch,WR,2008,29,SEA,NFL,WR,8,8,59,30,412,13.7,4,17,44.1,63,3.8,51.5,50.8,7.0,0,0,0,0,,,,0.0,0.0,30,13.7,412,4,0,3,
BranDe00,Deion Branch,WR,2009,30,SEA,NFL,WR,14,5,79,45,437,9.7,2,18,40.5,35,3.2,31.2,57.0,5.5,1,-8,0,0,0.0,-8,-8.0,-0.6,0.1,46,9.3,429,2,0,3,
BranDe00,Deion Branch,WR,2010,31,2TM,NFL,WR,15,12,92,61,818,13.4,6,43,60.9,79,4.1,54.5,66.3,8.9,0,0,0,0,,,,0.0,0.0,61,13.4,818,6,1,10,
BranDe00,Deion Branch,WR,2010,31,SEA,NFL,WR,4,3,18,13,112,8.6,1,7,61.1,41,3.3,28.0,72.2,6.2,0,0,0,0,,,,0.0,0.0,13,8.6,112,1,1,1,
BranDe00,Deion Branch,WR,2010,31,NWE,NFL,WR,11,9,74,48,706,14.7,5,36,60.8,79,4.4,64.2,64.9,9.5,0,0,0,0,,,,0.0,0.0,48,14.7,706,5,0,9,
BranDe00,Deion Branch,WR,2011,32,NWE,NFL,WR,15,15,90,51,702,13.8,5,37,50.0,63,3.4,46.8,56.7,7.8,0,0,0,0,,,,0.0,0.0,51,13.8,702,5,0,7,
BranDe00,Deion Branch,WR,2012,33,NWE,NFL,WR,10,4,29,16,145,9.1,0,10,51.7,25,1.6,14.5,55.2,5.0,0,0,0,0,,,,0.0,0.0,16,9.1,145,0,0,2,
