player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
BranDe00,Deion Branch,WR,2002,23,NWE,NFL,WR,13,7,2,58,0,40,29.0,36,863,0,63,24.0,1410,
BranDe00,Deion Branch,WR,2003,24,NWE,NFL,WR,15,12,4,26,0,11,6.5,0,0,0,0,,840,
BranDe00,Deion Branch,WR,2004,25,NWE,NFL,WR,9,9,1,0,0,0,0.0,0,0,0,0,,453,
