player_id,player_name,position,year,team,level,pos,voters
RiggGe00,Gerald Riggs,RB,1984,2nd Tm,All-Conf.,,UPI
RiggGe00,Gerald Riggs,RB,1985,1st Tm,All-Conf.,,UPI
RiggGe00,Gerald Riggs,RB,1985,2nd Tm,,RB,Associated Press
