player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
RiggGe00,Gerald Riggs,RB,1982,22,ATL,NFL,RB,9,0,5,0,0,0,0,0,0,5,0,0,0,0,0,30,3.3,
RiggGe00,Gerald Riggs,RB,1983,23,ATL,NFL,RB,14,0,8,0,0,0,0,0,0,8,0,0,0,0,0,48,3.4,
RiggGe00,Gerald Riggs,RB,1984,24,ATL,NFL,RB,15,14,13,0,0,0,0,0,0,13,0,0,0,0,0,78,5.2,
RiggGe00,Gerald Riggs,RB,1985,25,ATL,NFL,RB,16,16,10,0,0,0,0,0,0,10,0,0,0,0,0,60,3.8,"PB,AP-2"
RiggGe00,Gerald Riggs,RB,1986,26,ATL,NFL,RB,16,15,9,0,0,0,0,0,0,9,0,0,0,0,0,54,3.4,PB
RiggGe00,Gerald Riggs,RB,1987,27,ATL,NFL,RB,12,12,2,0,0,0,0,0,0,2,0,0,0,0,0,12,1.0,PB
RiggGe00,Gerald Riggs,RB,1988,28,ATL,NFL,RB,9,9,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0.7,
RiggGe00,Gerald Riggs,RB,1989,29,WAS,NFL,RB,12,7,4,0,0,0,0,0,0,4,0,0,0,0,0,24,2.0,
RiggGe00,Gerald Riggs,RB,1990,30,WAS,NFL,RB,10,0,6,0,0,0,0,0,0,6,0,0,0,0,0,36,3.6,
RiggGe00,Gerald Riggs,RB,1991,31,WAS,NFL,RB,16,0,11,0,0,0,0,0,0,11,0,0,0,0,0,66,4.1,
