player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
RiggGe00,Gerald Riggs,RB,1982,22,ATL,NFL,RB,9,0,78,299,5,24,57.7,37,3.8,33.2,8.7,24,23,185,8.0,0,9,70.8,15,2.6,20.6,95.8,7.7,101,4.8,484,5,1,6,
RiggGe00,Gerald Riggs,RB,1983,23,ATL,NFL,RB,14,0,100,437,8,30,55.0,40,4.4,31.2,7.1,23,17,149,8.8,0,8,52.2,25,1.2,10.6,73.9,6.5,117,5.0,586,8,7,5,
RiggGe00,Gerald Riggs,RB,1984,24,ATL,NFL,RB,15,14,353,1486,13,99,52.7,57,4.2,99.1,23.5,54,42,277,6.6,0,9,48.1,21,2.8,18.5,77.8,5.1,395,4.5,1763,13,11,11,
RiggGe00,Gerald Riggs,RB,1985,25,ATL,NFL,RB,16,16,397,1719,10,104,52.1,50,4.3,107.4,24.8,41,33,267,8.1,0,9,53.7,44,2.1,16.7,80.5,6.5,430,4.6,1986,10,0,13,"PB,AP-2"
RiggGe00,Gerald Riggs,RB,1986,26,ATL,NFL,RB,16,15,343,1327,9,91,52.5,31,3.9,82.9,21.4,31,24,136,5.7,0,3,64.5,11,1.5,8.5,77.4,4.4,367,4.0,1463,9,6,8,PB
RiggGe00,Gerald Riggs,RB,1987,27,ATL,NFL,RB,12,12,203,875,2,42,53.2,44,4.3,72.9,16.9,36,25,199,8.0,0,7,50.0,48,2.1,16.6,69.4,5.5,228,4.7,1074,2,4,6,PB
RiggGe00,Gerald Riggs,RB,1988,28,ATL,NFL,RB,9,9,113,488,1,33,48.7,34,4.3,54.2,12.6,33,22,171,7.8,0,5,57.6,30,2.4,19.0,66.7,5.2,135,4.9,659,1,3,4,
RiggGe00,Gerald Riggs,RB,1989,29,WAS,NFL,RB,12,7,201,834,4,40,47.8,58,4.1,69.5,16.8,9,7,67,9.6,0,1,77.8,13,0.6,5.6,77.8,7.4,208,4.3,901,4,3,6,
RiggGe00,Gerald Riggs,RB,1990,30,WAS,NFL,RB,10,0,123,475,6,30,53.7,20,3.9,47.5,12.3,10,7,60,8.6,0,2,60.0,18,0.7,6.0,70.0,6.0,130,4.1,535,6,2,4,
RiggGe00,Gerald Riggs,RB,1991,31,WAS,NFL,RB,16,0,78,248,11,26,43.6,32,3.2,15.5,4.9,1,1,5,5.0,0,0,0.0,5,0.1,0.3,100.0,5.0,79,3.2,253,11,1,2,
