player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
RobiBi01,Bijan Robinson,RB,2023,21,ATL,RB,7,17,16,771,68%,0,0%,1,0%
RobiBi01,Bijan Robinson,RB,2024*,22,ATL,RB,7,17,17,861,75%,0,0%,0,0%
RobiBi01,Bijan Robinson,RB,2025,23,ATL,RB,7,8,8,397,77%,0,0%,0,0%
