player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
FreeJo00,Josh Freeman,QB,2009,21,TAM,NFL,QB,10,9,3-6-0,158,290,54.5,1855,10,3.4,18,6.2,90,41.0,42,6.4,4.29,11.7,185.5,59.8,37.0,20,102,6.45,5.65,3.69,2,2,2,
FreeJo00,Josh Freeman,QB,2010,22,TAM,NFL,QB,16,16,10-6-0,291,474,61.4,3451,25,5.3,6,1.3,167,44.4,64,7.3,7.77,11.9,215.7,95.9,69.5,28,195,5.58,6.49,6.94,5,5,13,
FreeJo00,Josh Freeman,QB,2011,23,TAM,NFL,QB,15,15,4-11-0,346,551,62.8,3592,16,2.9,22,4.0,170,45.3,65,6.5,5.30,10.4,239.5,74.6,46.1,29,164,5.00,5.91,4.76,1,2,8,
FreeJo00,Josh Freeman,QB,2012,24,TAM,NFL,QB,16,16,7-9-0,306,558,54.8,4065,27,4.8,17,3.0,186,41.4,95,7.3,6.88,13.3,254.1,81.6,49.4,26,161,4.45,6.68,6.30,1,1,13,
FreeJo00,Josh Freeman,QB,2013,25,2TM,NFL,QB,4,4,0-4-0,63,147,42.9,761,2,1.4,4,2.7,40,30.3,39,5.2,4.22,12.1,190.3,52.6,,8,61,5.16,4.52,3.61,0,0,3,
FreeJo00,Josh Freeman,QB,2013,25,TAM,NFL,QB,3,3,0-3-0,43,94,45.7,571,2,2.1,3,3.2,30,32.7,39,6.1,5.06,13.3,190.3,59.3,,7,47,6.93,5.19,4.25,0,0,2,
FreeJo00,Josh Freeman,QB,2013,25,MIN,NFL,QB,1,1,0-1-0,20,53,37.7,190,0,0.0,1,1.9,10,25.9,22,3.6,2.74,9.5,190.0,40.6,,1,14,1.85,3.26,2.43,0,0,1,
FreeJo00,Josh Freeman,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeJo00,Josh Freeman,QB,2015,27,IND,NFL,QB,1,1,1-0-0,15,28,53.6,149,1,3.6,1,3.6,7,37.9,57,5.3,4.43,9.9,149.0,65.9,51.8,1,7,3.45,4.90,4.03,0,0,1,
