player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
GibbJa01,Jahmyr Gibbs,RB,2023,21,DET,NFL,RB,15,3,182,945,42,487,2.7,458,2.5,21,8.7,71,52,316,20,2,0.0,314,6.0,0.1,7,7.4,8,11.3,1,80.5,"PB,AP ORoY-4"
GibbJa01,Jahmyr Gibbs,RB,2024,22,DET,NFL,RB,17,4,250,1412,70,813,3.3,599,2.4,21,11.9,63,52,517,25,-76,-1.5,593,11.4,-0.2,4,13.0,2,3.2,1,115.4,"PB,AP OPoY-8"
GibbJa01,Jahmyr Gibbs,RB,2025,23,DET,NFL,RB,8,8,113,551,27,399,3.5,152,1.3,5,22.6,31,29,197,7,-41,-1.4,238,8.2,-0.7,2,14.5,0,0.0,0,103.9,
