player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
EvanVi00,Vince Evans,QB,1977,22,7,QB,-3,,72,,All 1977 Games
EvanVi00,Vince Evans,QB,1978,23,3,QB,2,,52,,All 1978 Games
EvanVi00,Vince Evans,QB,1979,24,4,QB,39,,34,,All 1979 Games
EvanVi00,Vince Evans,QB,1980,25,13,QB,168,,16,,All 1980 Games
EvanVi00,Vince Evans,QB,1981,26,16,QB,125,,21,,All 1981 Games
EvanVi00,Vince Evans,QB,1982,27,4,QB,-4,,65,,All 1982 Games
EvanVi00,Vince Evans,QB,1983,28,9,QB,67,,30,,All 1983 Games
EvanVi00,Vince Evans,QB,1987,32,3,QB,58,,32,,All 1987 Games
EvanVi00,Vince Evans,QB,1989,34,1,QB,3,,61,,All 1989 Games
EvanVi00,Vince Evans,QB,1990,35,5,QB,1,,60,,All 1990 Games
EvanVi00,Vince Evans,QB,1991,36,4,QB,7,,54,,All 1991 Games
EvanVi00,Vince Evans,QB,1992,37,5,QB,32,,39,,All 1992 Games
EvanVi00,Vince Evans,QB,1993,38,8,QB,31,,44,,All 1993 Games
EvanVi00,Vince Evans,QB,1994,39,9,QB,17,,49,,All 1994 Games
EvanVi00,Vince Evans,QB,1995,40,9,QB,51,,33,,All 1995 Games
