player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
ThigYa00,Yancey Thigpen,WR,1991,22,4,WR,,,166,,All 1991 Games
ThigYa00,Yancey Thigpen,WR,1992,23,12,WR,,,152,,All 1992 Games
ThigYa00,Yancey Thigpen,WR,1993,24,12,WR,33,,80,,All 1993 Games
ThigYa00,Yancey Thigpen,WR,1994,25,15,WR,79,,53,,All 1994 Games
ThigYa00,Yancey Thigpen,WR,1995,26,16,WR,159,41,16,39,All 1995 Games
ThigYa00,Yancey Thigpen,WR,1996,27,6,WR,36,,88,,All 1996 Games
ThigYa00,Yancey Thigpen,WR,1997,28,16,WR,184,70,6,14,All 1997 Games
ThigYa00,Yancey Thigpen,WR,1998,29,9,WR,67,,61,,All 1998 Games
ThigYa00,Yancey Thigpen,WR,1999,30,10,WR,87,,55,,All 1999 Games
ThigYa00,Yancey Thigpen,WR,2000,31,12,WR,41,,77,,All 2000 Games
