player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
RichPa01,Paul Richardson,WR,2014,22,SEA,WR,10,15,6,498,49%,0,0%,29,7%
RichPa01,Paul Richardson,WR,2015,23,SEA,WR,10,1,0,6,10%,0,0%,0,0%
RichPa01,Paul Richardson,WR,2016,24,SEA,WR,10,15,0,338,34%,0,0%,21,5%
RichPa01,Paul Richardson,WR,2017,25,SEA,WR,10,16,13,817,77%,0,0%,6,1%
RichPa01,Paul Richardson,WR,2018,26,WAS,WR,10,7,4,368,76%,0,0%,0,0%
RichPa01,Paul Richardson,WR,2019,27,WAS,WR,10,10,6,399,71%,0,0%,0,0%
