player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
HarrDu00,Duriel Harris,WR,1978,24,MIA,NFL,WR,1,1,10,4,42,10.5,0,2,30.0,19,4.0,42.0,40.0,4.2,0,0,0,0,,,,0.0,0.0,4,10.5,42,0,0,
HarrDu00,Duriel Harris,WR,1979,25,MIA,NFL,WR,1,1,5,3,61,20.3,1,3,60.0,33,3.0,61.0,60.0,12.2,0,0,0,0,,,,0.0,0.0,3,20.3,61,1,0,
HarrDu00,Duriel Harris,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HarrDu00,Duriel Harris,WR,1981,27,MIA,NFL,WR,1,0,9,6,106,17.7,0,5,66.7,30,6.0,106.0,66.7,11.8,0,0,0,0,,,,0.0,0.0,6,17.7,106,0,0,
HarrDu00,Duriel Harris,WR,1982,28,MIA,NFL,WR,4,3,19,6,94,15.7,0,5,31.6,36,1.5,23.5,31.6,4.9,1,1,0,0,0.0,1,1.0,0.3,0.3,7,13.6,95,0,0,
HarrDu00,Duriel Harris,WR,1983,29,MIA,NFL,WR,1,0,,0,0,,0,0,,,0.0,0.0,,,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
