player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
DeckEr00,Eric Decker,WR,2011,24,DEN,NFL,WR,16,13,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.00,0.0,39.6,1.2,0,0,0.00,0.00,0.00,0,0,
DeckEr00,Eric Decker,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeckEr00,Eric Decker,WR,2017,30,TEN,NFL,WR,16,8,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.00,0.0,39.6,0.7,0,0,0.00,0.00,0.00,0,0,
