player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
RuckRe00,Reggie Rucker,WR,1970,23,7,WR,26,,47,,All 1970 Games
RuckRe00,Reggie Rucker,WR,1971,24,11,WR,13,,63,,All 1971 Games
RuckRe00,Reggie Rucker,WR,1972,25,14,WR,85,20,13,43,All 1972 Games
RuckRe00,Reggie Rucker,WR,1973,26,14,WR,90,32,12,36,All 1973 Games
RuckRe00,Reggie Rucker,WR,1974,27,10,WR,67,4,23,67,All 1974 Games
RuckRe00,Reggie Rucker,WR,1975,28,14,WR,95,25,19,46,All 1975 Games
RuckRe00,Reggie Rucker,WR,1976,29,14,WR,118,50,8,24,All 1976 Games
RuckRe00,Reggie Rucker,WR,1977,30,14,WR,67,,31,,All 1977 Games
RuckRe00,Reggie Rucker,WR,1978,31,15,WR,136,52,6,19,All 1978 Games
RuckRe00,Reggie Rucker,WR,1979,32,16,WR,111,11,24,64,All 1979 Games
RuckRe00,Reggie Rucker,WR,1980,33,16,WR,101,,31,,All 1980 Games
RuckRe00,Reggie Rucker,WR,1981,34,14,WR,59,,56,,All 1981 Games
