player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yac,rush_broken_tackles,awards
SchuDa00,Dalton Schultz,TE,2018,22,DAL,NFL,TE,11,7,17,12,116,6,50,4.2,66,5.5,4.1,2,6.0,1,5.9,0,89.3,0,0,0,0,0,0,
SchuDa00,Dalton Schultz,TE,2019,23,DAL,NFL,TE,16,0,2,1,6,0,5,5.0,1,1.0,10.0,0,,0,0.0,0,56.2,0,0,0,0,0,0,
SchuDa00,Dalton Schultz,TE,2020,24,DAL,NFL,TE,16,14,89,63,615,33,336,5.3,279,4.4,6.4,8,7.9,4,4.5,2,95.5,0,0,0,0,0,0,
SchuDa00,Dalton Schultz,TE,2021,25,DAL,NFL,TE,17,15,104,78,808,43,460,5.9,348,4.5,7.1,3,26.0,4,3.8,1,118.6,0,0,0,0,0,0,
SchuDa00,Dalton Schultz,TE,2022,26,DAL,NFL,TE,15,15,89,57,577,27,373,6.5,204,3.6,7.2,5,11.4,6,6.7,5,77.8,0,0,0,0,0,0,
SchuDa00,Dalton Schultz,TE,2023,27,HOU,NFL,TE,15,8,88,59,635,35,376,6.4,259,4.4,7.5,8,7.4,3,3.4,2,97.5,0,0,0,0,0,0,
SchuDa00,Dalton Schultz,TE,2024,28,HOU,NFL,TE,17,13,85,53,532,26,318,6.0,214,4.0,8.1,0,,4,4.7,1,83.1,0,0,0,0,0,0,
SchuDa00,Dalton Schultz,TE,2025,29,HOU,NFL,TE,8,4,48,38,385,20,195,5.1,190,5.0,6.0,1,38.0,1,2.1,0,100.1,0,0,0,0,0,0,
