player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
JoneJu02,Julio Jones,WR,2012*,23,ATL,WR,11,16,15,836,79%,1,0%,2,1%
JoneJu02,Julio Jones,WR,2013,24,ATL,WR,11,5,5,295,86%,0,0%,1,1%
JoneJu02,Julio Jones,WR,2014*,25,ATL,WR,11,15,15,868,85%,1,0%,2,1%
JoneJu02,Julio Jones,WR,2015*+,26,ATL,WR,11,16,16,969,85%,0,0%,0,0%
JoneJu02,Julio Jones,WR,2016*+,27,ATL,WR,11,14,14,705,77%,4,0%,15,4%
JoneJu02,Julio Jones,WR,2017*,28,ATL,WR,11,16,16,765,75%,0,0%,3,1%
JoneJu02,Julio Jones,WR,2018*,29,ATL,WR,11,16,16,818,77%,5,1%,3,1%
JoneJu02,Julio Jones,WR,2019*,30,ATL,WR,11,15,15,812,75%,0,0%,0,0%
JoneJu02,Julio Jones,WR,2020,31,ATL,WR,11,9,9,468,72%,0,0%,7,3%
JoneJu02,Julio Jones,WR,2021,32,TEN,WR,2,10,10,393,58%,0,0%,1,0%
JoneJu02,Julio Jones,WR,2022,33,TAM,WR,6,10,5,351,48%,0,0%,2,1%
JoneJu02,Julio Jones,WR,2023,34,PHI,WR,80,11,4,231,33%,0,0%,0,0%
