player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
RoetBe00,Ben Roethlisberger,QB,2018,36,PIT,NFL,QB,16,16,31,98,13,66,2.1,32,1.0,0,1,1,-1,0,0,0.0,-1,-1.0,0.0,0,0,0.0,0,79.2,
RoetBe00,Ben Roethlisberger,QB,2019,37,PIT,NFL,QB,2,2,1,7,0,7,7.0,0,0.0,0,0,0,0,0,0,,0,,,0,0,,0,,
RoetBe00,Ben Roethlisberger,QB,2020,38,PIT,NFL,QB,15,15,25,11,3,6,0.2,5,0.2,0,0,0,0,0,0,,0,,,0,0,,0,,AP CPoY-2
RoetBe00,Ben Roethlisberger,QB,2021,39,PIT,NFL,QB,16,16,20,5,3,2,0.1,3,0.2,0,0,0,0,0,0,,0,,,0,0,,0,,
