player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
PruiMi00,Mike Pruitt,RB,1976,22,13,FB,12,,126,,All 1976 Games
PruiMi00,Mike Pruitt,RB,1977,23,13,FB,27,,97,,All 1977 Games
PruiMi00,Mike Pruitt,RB,1978,24,16,FB,94,,47,,All 1978 Games
PruiMi00,Mike Pruitt,RB,1979,25,16,FB,227,86,5,5,All 1979 Games
PruiMi00,Mike Pruitt,RB,1980,26,16,FB,178,59,9,13,All 1980 Games
PruiMi00,Mike Pruitt,RB,1981,27,16,FB,198,66,14,23,All 1981 Games
PruiMi00,Mike Pruitt,RB,1982,28,9,FB,80,4,23,70,All 1982 Games
PruiMi00,Mike Pruitt,RB,1983,29,15,FB,202,59,10,27,All 1983 Games
PruiMi00,Mike Pruitt,RB,1984,30,10,FB,89,,41,,All 1984 Games
PruiMi00,Mike Pruitt,RB,1986,32,15,FB,62,,60,,All 1986 Games
