player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
IngrMa01,Mark Ingram,RB,2011,22,NOR,NFL,RB,10,4,5,0,0,0,0,0,0,5,0,,0,0,0,0,0,30,3.0,
IngrMa01,Mark Ingram,RB,2012,23,NOR,NFL,RB,16,5,5,0,0,0,0,0,0,5,0,,0,0,0,0,0,30,1.9,
IngrMa01,Mark Ingram,RB,2013,24,NOR,NFL,RB,11,3,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,6,0.5,
IngrMa01,Mark Ingram,RB,2014,25,NOR,NFL,RB,13,9,9,0,0,0,0,0,0,9,0,,0,0,0,0,0,54,4.2,PB
IngrMa01,Mark Ingram,RB,2015,26,NOR,NFL,RB,12,10,6,0,0,0,0,0,0,6,1,,0,0,0,0,0,38,3.2,
IngrMa01,Mark Ingram,RB,2016,27,NOR,NFL,RB,16,14,6,4,0,0,0,0,0,10,2,,0,0,0,0,0,64,4.0,
IngrMa01,Mark Ingram,RB,2017,28,NOR,NFL,RB,16,12,12,0,0,0,0,0,0,12,0,,0,0,0,0,0,72,4.5,PB
IngrMa01,Mark Ingram,RB,2018,29,NOR,NFL,RB,12,6,6,1,0,0,0,0,0,7,0,,0,0,0,0,0,42,3.5,
IngrMa01,Mark Ingram,RB,2019,30,BAL,NFL,RB,15,15,10,5,0,0,0,0,0,15,2,,0,0,0,0,0,94,6.3,PB
IngrMa01,Mark Ingram,RB,2020,31,BAL,NFL,RB,11,9,2,0,0,0,0,0,0,2,0,,0,0,0,0,0,12,1.1,
IngrMa01,Mark Ingram,RB,2021,32,2TM,NFL,RB,14,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.9,
IngrMa01,Mark Ingram,RB,2021,32,HOU,NFL,RB,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.9,
IngrMa01,Mark Ingram,RB,2021,32,NOR,NFL,RB,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.9,
IngrMa01,Mark Ingram,RB,2022,33,NOR,NFL,RB,10,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0.8,
