player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
HumpSt00,Stan Humphries,QB,1990,25,WAS,NFL,QB,7,5,2,0,0,0,0,0,0,2,,0,0,0,0,0,12,1.7,
HumpSt00,Stan Humphries,QB,,,,,,,,,,,,,,,,,,,,,,,,
HumpSt00,Stan Humphries,QB,1992,27,SDG,NFL,QB,16,15,4,0,0,0,0,0,0,4,,0,0,0,0,0,24,1.5,
HumpSt00,Stan Humphries,QB,,,,,,,,,,,,,,,,,,,,,,,,
HumpSt00,Stan Humphries,QB,1995,30,SDG,NFL,QB,15,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.4,
