player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
SmitAl03,Alex Smith,QB,2005,21,SFO,NFL,QB,9,7,30,103,0,3,30.0,19,3.4,11.4,3.3,0,0,0,,0,0,,,0.0,0.0,,,30,3.4,103,0,11,
SmitAl03,Alex Smith,QB,2006,22,SFO,NFL,QB,16,16,44,147,2,13,38.6,22,3.3,9.2,2.8,0,0,0,,0,0,,,0.0,0.0,,,44,3.3,147,2,10,
SmitAl03,Alex Smith,QB,2007,23,SFO,NFL,QB,7,7,13,89,0,5,46.2,25,6.8,12.7,1.9,0,0,0,,0,0,,,0.0,0.0,,,13,6.8,89,0,6,
SmitAl03,Alex Smith,QB,2008,,Did not play - Injured (shoulder),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmitAl03,Alex Smith,QB,2009,25,SFO,NFL,QB,11,10,24,51,0,6,25.0,11,2.1,4.6,2.2,1,1,-6,-6.0,0,0,0.0,-6,0.1,-0.5,100.0,-6.0,25,1.8,45,0,3,
SmitAl03,Alex Smith,QB,2010,26,SFO,NFL,QB,11,10,18,60,0,3,33.3,12,3.3,5.5,1.6,0,0,0,,0,0,,,0.0,0.0,,,18,3.3,60,0,4,
SmitAl03,Alex Smith,QB,2011,27,SFO,NFL,QB,16,16,52,179,2,13,36.5,14,3.4,11.2,3.3,0,0,0,,0,0,,,0.0,0.0,,,52,3.4,179,2,7,AP CPoY-3
SmitAl03,Alex Smith,QB,2012,28,SFO,NFL,QB,10,9,31,132,0,6,45.2,24,4.3,13.2,3.1,0,0,0,,0,0,,,0.0,0.0,,,31,4.3,132,0,4,
SmitAl03,Alex Smith,QB,2013,29,KAN,NFL,QB,15,15,76,431,1,24,47.4,26,5.7,28.7,5.1,1,1,-4,-4.0,0,0,0.0,-4,0.1,-0.3,100.0,-4.0,77,5.5,427,1,7,"PB,AP CPoY-6"
SmitAl03,Alex Smith,QB,2014,30,KAN,NFL,QB,15,15,49,254,1,15,46.9,25,5.2,16.9,3.3,0,0,0,,0,0,,,0.0,0.0,,,49,5.2,254,1,4,
SmitAl03,Alex Smith,QB,2015,31,KAN,NFL,QB,16,16,84,498,2,34,51.2,49,5.9,31.1,5.3,0,0,0,,0,0,,,0.0,0.0,,,84,5.9,498,2,4,
SmitAl03,Alex Smith,QB,2016,32,KAN,NFL,QB,15,15,48,134,5,11,27.1,24,2.8,8.9,3.2,1,1,3,3.0,0,0,0.0,3,0.1,0.2,100.0,3.0,49,2.8,137,5,7,PB
SmitAl03,Alex Smith,QB,2017,33,KAN,NFL,QB,15,15,60,355,1,20,53.3,70,5.9,23.7,4.0,0,0,0,,0,0,,,0.0,0.0,,,60,5.9,355,1,1,PB
SmitAl03,Alex Smith,QB,2018,34,WAS,NFL,QB,10,10,41,168,1,15,48.8,22,4.1,16.8,4.1,0,0,0,,0,0,,,0.0,0.0,,,41,4.1,168,1,6,
SmitAl03,Alex Smith,QB,2019,,Did not play - Injured (infection),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmitAl03,Alex Smith,QB,2020,36,WAS,NFL,QB,8,6,10,3,0,0,10.0,5,0.3,0.4,1.3,0,0,0,,0,0,,,0.0,0.0,,,10,0.3,3,0,2,AP CPoY-1
