player_id,player_name,position,year,team,level,pos,voters
AdamDa01,Davante Adams,WR,2020,1st Tm,All-Conf.,WR,Pro Football Writers
AdamDa01,Davante Adams,WR,2020,1st Tm,,WR,Associated Press
AdamDa01,Davante Adams,WR,2020,1st Tm,,WR,Pro Football Writers
AdamDa01,Davante Adams,WR,2020,1st Tm,,WR,Pro Football Focus
AdamDa01,Davante Adams,WR,2020,1st Tm,,WR,Sporting News
AdamDa01,Davante Adams,WR,2021,1st Tm,All-Conf.,WR,Pro Football Writers
AdamDa01,Davante Adams,WR,2021,1st Tm,,WR,Associated Press
AdamDa01,Davante Adams,WR,2021,1st Tm,,WR,Pro Football Writers
AdamDa01,Davante Adams,WR,2021,1st Tm,,WR,Pro Football Focus
AdamDa01,Davante Adams,WR,2021,1st Tm,,WR,Sporting News
AdamDa01,Davante Adams,WR,2022,1st Tm,All-Conf.,WR,Pro Football Writers
AdamDa01,Davante Adams,WR,2022,1st Tm,,WR,Associated Press
AdamDa01,Davante Adams,WR,2022,1st Tm,,WR,NFL Players Assoc.
AdamDa01,Davante Adams,WR,2022,1st Tm,,FLEX,Pro Football Focus
AdamDa01,Davante Adams,WR,2022,1st Tm,,WR,Sporting News
