player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
JoneDa05,Daniel Jones,QB,2019,22,NYG,NFL,QB,13,12,45,279,2,21,66.7,26,6.2,21.5,3.5,0,0,0,,0,0,,,0.0,0.0,,,45,6.2,279,2,19,
JoneDa05,Daniel Jones,QB,2020,23,NYG,NFL,QB,14,14,65,423,1,17,44.6,80,6.5,30.2,4.6,0,0,0,,0,0,,,0.0,0.0,,,65,6.5,423,1,10,
JoneDa05,Daniel Jones,QB,2021,24,NYG,NFL,QB,11,11,62,298,2,16,48.4,46,4.8,27.1,5.6,1,1,16,16.0,0,1,100.0,16,0.1,1.5,100.0,16.0,63,5.0,314,2,7,
JoneDa05,Daniel Jones,QB,2022,25,NYG,NFL,QB,16,16,120,708,7,57,59.2,25,5.9,44.3,7.5,0,0,0,,0,0,,,0.0,0.0,,,120,5.9,708,7,6,AP CPoY-11
JoneDa05,Daniel Jones,QB,2023,26,NYG,NFL,QB,6,6,40,206,1,15,52.5,17,5.2,34.3,6.7,0,0,0,,0,0,,,0.0,0.0,,,40,5.2,206,1,4,
JoneDa05,Daniel Jones,QB,2024,27,NYG,NFL,QB,10,10,67,265,2,26,59.7,24,4.0,26.5,6.7,0,0,0,,0,0,,,0.0,0.0,,,67,4.0,265,2,4,
JoneDa05,Daniel Jones,QB,2025,28,IND,NFL,QB,9,9,33,90,5,14,51.5,17,2.7,10.0,3.7,0,0,0,,0,0,,,0.0,0.0,,,33,2.7,90,5,5,
