player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
MoorNa00,Nat Moore,WR,1974,23,MIA,NFL,WR,13,7,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0.9,
MoorNa00,Nat Moore,WR,1975,24,MIA,NFL,WR,14,14,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.7,
MoorNa00,Nat Moore,WR,1976,25,MIA,NFL,WR,9,9,0,4,0,0,0,0,0,4,0,0,0,0,0,24,2.7,
MoorNa00,Nat Moore,WR,1977,26,MIA,NFL,WR,14,14,1,12,0,0,0,0,0,13,0,0,0,0,0,78,5.6,"PB,AP-1"
MoorNa00,Nat Moore,WR,1978,27,MIA,NFL,WR,16,15,0,10,0,0,0,0,0,10,0,0,0,0,0,60,3.8,
MoorNa00,Nat Moore,WR,1979,28,MIA,NFL,WR,16,14,0,6,0,0,0,0,0,6,0,0,0,0,0,36,2.3,
MoorNa00,Nat Moore,WR,1980,29,MIA,NFL,WR,16,16,0,7,0,0,0,0,0,7,0,0,0,0,0,42,2.6,
MoorNa00,Nat Moore,WR,1981,30,MIA,NFL,WR,13,11,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0.9,
MoorNa00,Nat Moore,WR,1982,31,MIA,NFL,WR,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.7,
MoorNa00,Nat Moore,WR,1983,32,MIA,NFL,WR,16,15,0,6,0,0,0,0,0,6,0,0,0,0,0,36,2.3,
MoorNa00,Nat Moore,WR,1984,33,MIA,NFL,WR,16,1,0,6,0,0,0,0,0,6,0,0,0,0,0,36,2.3,
MoorNa00,Nat Moore,WR,1985,34,MIA,NFL,WR,15,7,0,7,0,0,0,0,0,7,0,0,0,0,0,42,2.8,
MoorNa00,Nat Moore,WR,1986,35,MIA,NFL,WR,16,1,0,7,0,0,0,0,0,7,0,0,0,0,0,42,2.6,
