player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
CollTo00,Todd Collins,QB,1995,24,BUF,NFL,QB,7,1,9,23,0,2,33.3,10,2.6,3.3,1.3,0,0,0,0,0,0.0,0.0,9,2.6,23,0,0,
CollTo00,Todd Collins,QB,1996,25,BUF,NFL,QB,7,3,21,43,0,4,28.6,10,2.0,6.1,3.0,0,0,0,0,0,0.0,0.0,21,2.0,43,0,3,
CollTo00,Todd Collins,QB,1997,26,BUF,NFL,QB,14,13,30,77,0,3,16.7,11,2.6,5.5,2.1,0,0,0,0,0,0.0,0.0,30,2.6,77,0,10,
CollTo00,Todd Collins,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CollTo00,Todd Collins,QB,2001,30,KAN,NFL,QB,1,0,2,6,0,1,50.0,7,3.0,6.0,2.0,0,0,0,0,0,0.0,0.0,2,3.0,6,0,0,
CollTo00,Todd Collins,QB,2002,31,KAN,NFL,QB,3,0,1,7,0,0,0.0,7,7.0,2.3,0.3,0,0,0,0,0,0.0,0.0,1,7.0,7,0,0,
CollTo00,Todd Collins,QB,2003,32,KAN,NFL,QB,5,0,8,-7,0,1,0.0,,-0.9,-1.4,1.6,0,0,0,0,0,0.0,0.0,8,-0.9,-7,0,0,
CollTo00,Todd Collins,QB,2004,33,KAN,NFL,QB,2,0,1,4,0,0,0.0,4,4.0,2.0,0.5,0,0,0,0,0,0.0,0.0,1,4.0,4,0,0,
CollTo00,Todd Collins,QB,2005,34,KAN,NFL,QB,1,0,2,-2,0,0,0.0,-1,-1.0,-2.0,2.0,0,0,0,0,0,0.0,0.0,2,-1.0,-2,0,0,
CollTo00,Todd Collins,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CollTo00,Todd Collins,QB,2007,36,WAS,NFL,QB,4,3,8,1,0,1,25.0,4,0.1,0.3,2.0,0,0,0,0,0,0.0,0.0,8,0.1,1,0,4,
CollTo00,Todd Collins,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CollTo00,Todd Collins,QB,2009,38,WAS,NFL,QB,3,0,1,0,0,0,0.0,,0.0,0.0,0.3,0,0,0,0,0,0.0,0.0,1,0.0,0,0,2,
