player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
CollTo00,Todd Collins,QB,1995,24,BUF,NFL,QB,7,1,0-1-0,14,29,48.3,112,0,0.0,1,3.4,6,22.9,18,3.9,2.31,8.0,16.0,44.0,,6,43,17.14,1.97,0.69,0,0,1,
CollTo00,Todd Collins,QB,1996,25,BUF,NFL,QB,7,3,2-1-0,55,99,55.6,739,4,4.0,5,5.1,27,34.5,95,7.5,6.00,13.4,105.6,71.9,,11,53,10.00,6.24,4.92,1,1,2,
CollTo00,Todd Collins,QB,1997,26,BUF,NFL,QB,14,13,5-8-0,215,391,55.0,2367,12,3.1,13,3.3,107,38.1,77,6.1,5.17,11.0,169.1,69.5,,39,278,9.07,4.86,4.06,2,4,6,
CollTo00,Todd Collins,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CollTo00,Todd Collins,QB,2001,30,KAN,NFL,QB,1,0,,3,4,75.0,40,0,0.0,0,0.0,1,50.0,26,10.0,10.00,13.3,40.0,106.2,,0,0,0.00,10.00,10.00,0,0,0,
CollTo00,Todd Collins,QB,2002,31,KAN,NFL,QB,3,0,,5,6,83.3,73,1,16.7,0,0.0,3,83.3,29,12.2,15.50,14.6,24.3,156.9,,0,0,0.00,12.17,15.50,0,0,0,
CollTo00,Todd Collins,QB,2003,32,KAN,NFL,QB,5,0,,9,12,75.0,74,0,0.0,0,0.0,3,41.7,20,6.2,6.17,8.2,14.8,90.3,,0,0,0.00,6.17,6.17,0,0,0,
CollTo00,Todd Collins,QB,2004,33,KAN,NFL,QB,2,0,,1,5,20.0,42,0,0.0,0,0.0,1,20.0,42,8.4,8.40,42.0,21.0,62.1,,0,0,0.00,8.40,8.40,0,0,0,
CollTo00,Todd Collins,QB,2005,34,KAN,NFL,QB,1,0,,0,0,,0,0,,0,,0,,,,,,0.0,,,0,0,,,,0,0,0,
CollTo00,Todd Collins,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CollTo00,Todd Collins,QB,2007,36,WAS,NFL,QB,4,3,3-0-0,67,105,63.8,888,5,4.8,0,0.0,42,44.6,54,8.5,9.41,13.3,222.0,106.4,71.1,7,47,6.25,7.51,8.40,0,0,2,
CollTo00,Todd Collins,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CollTo00,Todd Collins,QB,2009,38,WAS,NFL,QB,3,0,,12,23,52.2,144,0,0.0,0,0.0,4,20.0,46,6.3,6.26,12.0,48.0,71.6,6.8,2,11,8.00,5.32,5.32,0,0,0,
CollTo00,Todd Collins,QB,2010,39,CHI,NFL,QB,2,1,1-0-0,10,27,37.0,68,0,0.0,5,18.5,3,27.6,19,2.5,-5.81,6.8,34.0,5.9,1.1,2,15,6.90,1.83,-5.93,0,0,0,
