player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
MossSa00,Santana Moss,WR,2002,23,NYJ,NFL,WR,15,3,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,,0,
MossSa00,Santana Moss,WR,2003,24,NYJ,NFL,WR,16,12,0,0,0,0,0,0,4,3,0,0,0.0,0,0,0,0,,0,
MossSa00,Santana Moss,WR,2004,25,NYJ,NFL,WR,15,14,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,,0,
MossSa00,Santana Moss,WR,2005,26,WAS,NFL,WR,16,16,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,,0,"PB,AP-2"
MossSa00,Santana Moss,WR,2006,27,WAS,NFL,WR,14,14,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,
MossSa00,Santana Moss,WR,2007,28,WAS,NFL,WR,14,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
MossSa00,Santana Moss,WR,2008,29,WAS,NFL,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
MossSa00,Santana Moss,WR,2009,30,WAS,NFL,WR,16,16,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
MossSa00,Santana Moss,WR,2010,31,WAS,NFL,WR,16,16,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,
MossSa00,Santana Moss,WR,,,,,,,,,,,,,,,,,,,,,,,,,
MossSa00,Santana Moss,WR,2012,33,WAS,NFL,WR,16,1,0,0,0,0,0,0,2,1,-4,0,0.0,0,0,0,0,0,0,
MossSa00,Santana Moss,WR,2013,34,WAS,NFL,WR,16,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
MossSa00,Santana Moss,WR,2014,35,WAS,NFL,WR,10,0,0,0,0,0,0,0,0,1,5,0,0.0,0,0,0,0,0,0,
