player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
MackMa00,Marlon Mack,RB,2017,21,IND,NFL,RB,14,0,0,0,0,0,3,69,0,34,23.0,652,
MackMa00,Marlon Mack,RB,,,,,,,,,,,,,,,,,,
MackMa00,Marlon Mack,RB,2022,26,2TM,NFL,RB,8,0,0,0,0,0,1,20,0,20,20.0,203,
MackMa00,Marlon Mack,RB,2022,26,DEN,NFL,RB,6,0,0,0,0,0,1,20,0,20,20.0,203,
