player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
FrieJo00,John Friesz,QB,1990,23,SDG,NFL,QB,1,1,0-1-0,11,22,50.0,98,1,4.5,1,4.5,6,39.1,17,4.5,3.32,8.9,98.0,58.5,1,7,4.35,3.96,2.87,0,0,0,
FrieJo00,John Friesz,QB,1991,24,SDG,NFL,QB,16,16,4-12-0,262,487,53.8,2896,12,2.5,15,3.1,148,40.1,58,5.9,5.05,11.1,181.0,67.1,32,214,6.17,5.17,4.33,2,3,9,
FrieJo00,John Friesz,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrieJo00,John Friesz,QB,1993,26,SDG,NFL,QB,12,6,2-4-0,128,238,53.8,1402,6,2.5,4,1.7,69,39.7,66,5.9,5.64,11.0,116.8,72.8,14,98,5.56,5.17,4.94,2,2,5,
FrieJo00,John Friesz,QB,1994,27,WAS,NFL,QB,16,4,1-3-0,105,180,58.3,1266,10,5.6,9,5.0,58,43.5,73,7.0,5.89,12.1,79.1,77.7,6,45,3.23,6.56,5.46,0,0,4,
FrieJo00,John Friesz,QB,1995,28,SEA,NFL,QB,6,3,1-2-0,64,120,53.3,795,6,5.0,3,2.5,44,47.2,43,6.6,6.50,12.4,132.5,80.4,3,12,2.44,6.37,6.24,1,1,3,
FrieJo00,John Friesz,QB,1996,29,SEA,NFL,QB,8,6,4-2-0,120,211,56.9,1629,8,3.8,4,1.9,72,44.4,80,7.7,7.63,13.6,203.6,86.4,12,77,5.38,6.96,6.87,2,1,6,
FrieJo00,John Friesz,QB,1997,30,SEA,NFL,QB,2,1,0-1-0,15,36,41.7,138,0,0.0,3,8.3,8,31.6,22,3.8,0.08,9.2,69.0,18.1,2,11,5.26,3.34,-0.21,0,0,0,
FrieJo00,John Friesz,QB,1998,31,SEA,NFL,QB,6,1,1-0-0,29,49,59.2,409,2,4.1,2,4.1,14,38.0,81,8.3,7.33,14.1,68.2,82.8,1,7,2.00,8.04,7.04,0,0,1,
FrieJo00,John Friesz,QB,1999,32,NWE,NFL,QB,1,0,,0,0,,0,0,,0,,0,,,,,,0.0,,0,0,,,,0,0,0,
FrieJo00,John Friesz,QB,2000,33,NWE,NFL,QB,1,0,,11,21,52.4,66,0,0.0,1,4.8,4,16.7,17,3.1,1.00,6.0,66.0,39.0,3,16,12.50,2.08,0.21,0,0,0,
