player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
GileJi00,Jimmie Giles,TE,1977,23,14,TE,14,,37,,All 1977 Games
GileJi00,Jimmie Giles,TE,1978,24,16,TE,43,,22,,All 1978 Games
GileJi00,Jimmie Giles,TE,1979,25,16,TE,101,28,4,45,All 1979 Games
GileJi00,Jimmie Giles,TE,1980,26,16,TE,82,8,9,66,All 1980 Games
GileJi00,Jimmie Giles,TE,1981,27,16,TE,115,39,6,44,All 1981 Games
GileJi00,Jimmie Giles,TE,1982,28,9,TE,66,47,8,33,All 1982 Games
GileJi00,Jimmie Giles,TE,1983,29,11,TE,40,,26,,All 1983 Games
GileJi00,Jimmie Giles,TE,1984,30,14,TE,43,,27,,All 1984 Games
GileJi00,Jimmie Giles,TE,1985,31,16,TE,112,35,4,36,All 1985 Games
GileJi00,Jimmie Giles,TE,1986,32,16,TE,62,2,11,74,All 1986 Games
GileJi00,Jimmie Giles,TE,1987,33,12,TE,22,,36,,All 1987 Games
GileJi00,Jimmie Giles,TE,1988,34,16,TE,12,,43,,All 1988 Games
GileJi00,Jimmie Giles,TE,1989,35,16,TE,35,,21,,All 1989 Games
