player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
GileJi00,Jimmie Giles,TE,1978,24,TAM,NFL,TE,16,10,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0.8,
GileJi00,Jimmie Giles,TE,1979,25,TAM,NFL,TE,16,16,0,7,0,0,0,0,0,7,0,0,0,0,0,42,2.6,
GileJi00,Jimmie Giles,TE,1980,26,TAM,NFL,TE,16,15,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.5,PB
GileJi00,Jimmie Giles,TE,1981,27,TAM,NFL,TE,16,16,0,6,0,0,0,0,0,6,0,0,0,0,0,36,2.3,PB
GileJi00,Jimmie Giles,TE,1982,28,TAM,NFL,TE,9,9,0,3,0,0,0,0,0,3,0,0,0,0,0,18,2.0,PB
GileJi00,Jimmie Giles,TE,1983,29,TAM,NFL,TE,11,9,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.5,
GileJi00,Jimmie Giles,TE,1984,30,TAM,NFL,TE,14,14,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0.9,
GileJi00,Jimmie Giles,TE,1985,31,TAM,NFL,TE,16,16,0,8,0,0,0,0,0,8,0,0,0,0,0,48,3.0,PB
GileJi00,Jimmie Giles,TE,1986,32,2TM,NFL,TE,16,15,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.5,
GileJi00,Jimmie Giles,TE,1986,32,TAM,NFL,TE,7,7,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.9,
GileJi00,Jimmie Giles,TE,1986,32,DET,NFL,TE,9,8,0,3,0,0,0,0,0,3,0,0,0,0,0,18,2.0,
GileJi00,Jimmie Giles,TE,1987,33,2TM,NFL,TE,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.5,
GileJi00,Jimmie Giles,TE,1987,33,PHI,NFL,TE,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.8,
GileJi00,Jimmie Giles,TE,1988,34,PHI,NFL,TE,16,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.4,
GileJi00,Jimmie Giles,TE,1989,35,PHI,NFL,TE,16,5,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0.8,
