player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
MasoDe00,Derrick Mason,WR,1999,25,TEN,NFL,WR,4,0,0,0,0,0,0,0,2,1,0,0,0.0,0,,,0,
MasoDe00,Derrick Mason,WR,,,,,,,,,,,,,,,,,,,,,,,
MasoDe00,Derrick Mason,WR,2009,35,BAL,NFL,WR,2,2,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,
