player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
WalkWe00,Wesley Walker,WR,1977,22,NYJ,NFL,WR,14,14,0,3,0,0,0,0,0,3,0,0,0,0,0,18,1.3,AP ORoY-2
WalkWe00,Wesley Walker,WR,1978,23,NYJ,NFL,WR,16,16,0,8,0,0,0,0,0,8,0,0,0,0,0,48,3.0,"PB,AP-1"
WalkWe00,Wesley Walker,WR,1979,24,NYJ,NFL,WR,9,9,0,5,0,0,0,0,0,5,0,0,0,0,0,30,3.3,
WalkWe00,Wesley Walker,WR,1980,25,NYJ,NFL,WR,10,7,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.6,
WalkWe00,Wesley Walker,WR,1981,26,NYJ,NFL,WR,13,13,0,9,0,0,0,0,0,9,0,0,0,0,0,54,4.2,
WalkWe00,Wesley Walker,WR,1982,27,NYJ,NFL,WR,9,9,0,6,0,0,0,0,0,6,0,0,0,0,0,36,4.0,PB
WalkWe00,Wesley Walker,WR,1983,28,NYJ,NFL,WR,16,16,0,7,0,0,0,0,0,7,0,0,0,0,0,42,2.6,
WalkWe00,Wesley Walker,WR,1984,29,NYJ,NFL,WR,12,10,0,7,0,0,0,0,0,7,0,0,0,0,0,42,3.5,
WalkWe00,Wesley Walker,WR,1985,30,NYJ,NFL,WR,12,10,0,5,0,0,0,0,0,5,0,0,0,0,1,32,2.7,
WalkWe00,Wesley Walker,WR,1986,31,NYJ,NFL,WR,16,8,0,12,0,0,0,0,0,12,0,0,0,0,0,72,4.5,
WalkWe00,Wesley Walker,WR,1987,32,NYJ,NFL,WR,5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,6,1.2,
WalkWe00,Wesley Walker,WR,1988,33,NYJ,NFL,WR,16,10,0,7,0,0,0,0,0,7,0,0,0,0,0,42,2.6,
