player_id,player_name,position,year,team,level,pos,voters
HopkDe00,DeAndre Hopkins,WR,2015,1st Tm,All-Conf.,WR,Pro Football Writers
HopkDe00,DeAndre Hopkins,WR,2015,2nd Tm,,WR,Associated Press
HopkDe00,DeAndre Hopkins,WR,2015,2nd Tm,,WR,Pro Football Focus
HopkDe00,DeAndre Hopkins,WR,2017,1st Tm,All-Conf.,WR,Pro Football Writers
HopkDe00,DeAndre Hopkins,WR,2017,1st Tm,,WR,Associated Press
HopkDe00,DeAndre Hopkins,WR,2017,1st Tm,,WR,Pro Football Writers
HopkDe00,DeAndre Hopkins,WR,2017,1st Tm,,FLEX,Pro Football Focus
HopkDe00,DeAndre Hopkins,WR,2018,1st Tm,All-Conf.,WR,Pro Football Writers
HopkDe00,DeAndre Hopkins,WR,2018,1st Tm,,WR,Associated Press
HopkDe00,DeAndre Hopkins,WR,2018,1st Tm,,WR,Pro Football Writers
HopkDe00,DeAndre Hopkins,WR,2018,1st Tm,,WR,Pro Football Focus
HopkDe00,DeAndre Hopkins,WR,2018,1st Tm,,WR,Sporting News
HopkDe00,DeAndre Hopkins,WR,2019,1st Tm,All-Conf.,WR,Pro Football Writers
HopkDe00,DeAndre Hopkins,WR,2019,1st Tm,,WR,Associated Press
HopkDe00,DeAndre Hopkins,WR,2019,2nd Tm,,WR,Pro Football Focus
HopkDe00,DeAndre Hopkins,WR,2019,1st Tm,,WR,Sporting News
HopkDe00,DeAndre Hopkins,WR,2020,1st Tm,All-Conf.,WR,Pro Football Writers
HopkDe00,DeAndre Hopkins,WR,2020,2nd Tm,,WR,Associated Press
