player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
PollFr00,Frank Pollard,RB,1982,25,PIT,NFL,RB,1,1,9,47,0,2,44.4,18,5.2,47.0,9.0,2,2,29,14.5,0,2,100.0,20,2.0,29.0,100.0,14.5,11,6.9,76,0,0,
PollFr00,Frank Pollard,RB,1983,26,PIT,NFL,RB,1,1,9,37,0,2,55.6,15,4.1,37.0,9.0,,0,0,,0,0,,,0.0,0.0,,,9,4.1,37,0,0,
PollFr00,Frank Pollard,RB,1984,27,PIT,NFL,FB,2,2,27,147,2,10,77.8,23,5.4,73.5,13.5,9,7,61,8.7,0,2,66.7,17,3.5,30.5,77.8,6.8,34,6.1,208,2,1,
