player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
BurrKe00,Ken Burrough,WR,1970,22,12,WR,29,,44,,All 1970 Games
BurrKe00,Ken Burrough,WR,1971,23,13,WR,43,,32,,All 1971 Games
BurrKe00,Ken Burrough,WR,1972,24,14,WR,76,10,20,54,All 1972 Games
BurrKe00,Ken Burrough,WR,1973,25,14,WR,78,17,15,44,All 1973 Games
BurrKe00,Ken Burrough,WR,1974,26,11,WR,60,,32,,All 1974 Games
BurrKe00,Ken Burrough,WR,1975,27,14,WR,153,91,2,11,All 1975 Games
BurrKe00,Ken Burrough,WR,1976,28,14,WR,137,73,6,18,All 1976 Games
BurrKe00,Ken Burrough,WR,1977,29,14,WR,127,67,3,13,All 1977 Games
BurrKe00,Ken Burrough,WR,1978,30,16,WR,73,,35,,All 1978 Games
BurrKe00,Ken Burrough,WR,1979,31,16,WR,110,10,25,65,All 1979 Games
BurrKe00,Ken Burrough,WR,1980,32,2,WR,9,,96,,All 1980 Games
BurrKe00,Ken Burrough,WR,1981,33,16,WR,108,13,26,67,All 1981 Games
