player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
ThomTh00,Thurman Thomas,RB,1988,22,BUF,NFL,RB,2,2,11,81,1,3,36.4,40,7.4,40.5,5.5,3,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,11,7.4,81,1,0,
ThomTh00,Thurman Thomas,RB,1989,23,BUF,NFL,RB,1,1,10,27,0,0,60.0,7,2.7,27.0,10.0,18,13,150,11.5,2,10,72.2,27,13.0,150.0,72.2,8.3,23,7.7,177,2,0,
ThomTh00,Thurman Thomas,RB,1990,24,BUF,NFL,RB,3,3,72,390,4,20,61.1,31,5.4,130.0,24.0,17,13,154,11.8,0,10,76.5,20,4.3,51.3,76.5,9.1,85,6.4,544,4,3,
ThomTh00,Thurman Thomas,RB,1991,25,BUF,NFL,RB,3,2,58,185,1,13,43.1,19,3.2,61.7,19.3,12,11,63,5.7,0,1,66.7,8,3.7,21.0,91.7,5.3,69,3.6,248,1,0,
ThomTh00,Thurman Thomas,RB,1992,26,BUF,NFL,RB,4,4,61,195,1,7,42.6,24,3.2,48.8,15.3,16,14,102,7.3,1,5,56.3,19,3.5,25.5,87.5,6.4,75,4.0,297,2,2,
ThomTh00,Thurman Thomas,RB,1993,27,BUF,NFL,RB,3,3,63,267,5,17,50.8,33,4.2,89.0,21.0,15,15,122,8.1,0,6,73.3,24,5.0,40.7,100.0,8.1,78,5.0,389,5,2,
ThomTh00,Thurman Thomas,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThomTh00,Thurman Thomas,RB,1995,29,BUF,NFL,RB,2,2,38,204,2,14,52.6,32,5.4,102.0,19.0,7,6,54,9.0,1,4,71.4,18,3.0,27.0,85.7,7.7,44,5.9,258,3,2,
ThomTh00,Thurman Thomas,RB,1996,30,BUF,NFL,RB,1,1,14,50,1,3,42.9,14,3.6,50.0,14.0,7,3,24,8.0,1,2,42.9,10,3.0,24.0,42.9,3.4,17,4.4,74,2,0,
ThomTh00,Thurman Thomas,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThomTh00,Thurman Thomas,RB,1998,32,BUF,NFL,RB,1,0,7,33,1,3,57.1,12,4.7,33.0,7.0,1,1,3,3.0,0,0,100.0,3,1.0,3.0,100.0,3.0,8,4.5,36,1,0,
ThomTh00,Thurman Thomas,RB,1999,33,BUF,NFL,RB,1,1,5,10,0,0,0.0,9,2.0,10.0,5.0,0,0,0,,0,0,,,0.0,0.0,,,5,2.0,10,0,0,
