player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,safety_md,awards
ThomTh00,Thurman Thomas,RB,1988,22,BUF,NFL,RB,15,15,0,0,0,0,,0,9,1,0,0,0.0,0,0,0,,0,
ThomTh00,Thurman Thomas,RB,1989,23,BUF,NFL,RB,16,16,0,0,0,0,,0,7,2,0,0,0.0,0,0,0,,0,"PB,AP-2"
ThomTh00,Thurman Thomas,RB,1990,24,BUF,NFL,RB,16,16,0,0,0,0,,1,6,2,0,0,0.0,0,0,0,,0,"PB,AP-1"
ThomTh00,Thurman Thomas,RB,1991,25,BUF,NFL,RB,15,15,0,0,0,0,,0,5,0,0,0,0.0,0,0,0,,0,"PB,AP-1,AP MVP-1,AP OPoY-1"
ThomTh00,Thurman Thomas,RB,1992,26,BUF,NFL,RB,16,16,0,0,0,0,,0,6,1,0,0,0.0,0,0,0,,0,"PB,AP-2,AP OPoY-5"
ThomTh00,Thurman Thomas,RB,1993,27,BUF,NFL,RB,16,16,0,0,0,0,,0,6,1,0,0,0.0,0,0,0,,0,"PB,AP-2"
ThomTh00,Thurman Thomas,RB,1994,28,BUF,NFL,RB,15,15,0,0,0,0,,0,1,2,0,0,0.0,0,0,0,,0,
ThomTh00,Thurman Thomas,RB,1995,29,BUF,NFL,RB,14,14,0,0,0,0,,0,6,0,0,0,0.0,0,0,0,,0,
ThomTh00,Thurman Thomas,RB,1996,30,BUF,NFL,RB,15,15,0,0,0,0,,0,1,1,0,0,0.0,0,0,0,,0,
ThomTh00,Thurman Thomas,RB,1997,31,BUF,NFL,RB,16,16,0,0,0,0,,0,2,0,0,0,0.0,0,0,0,,0,
ThomTh00,Thurman Thomas,RB,,,,,,,,,,,,,,,,,,,,,,,,
ThomTh00,Thurman Thomas,RB,2000,34,MIA,NFL,RB,9,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,
