player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
DwigTi00,Tim Dwight,WR,1998,23,12,WR,24,,100,,All 1998 Games
DwigTi00,Tim Dwight,WR,1999,24,12,WR,124,,30,,All 1999 Games
DwigTi00,Tim Dwight,WR,2000,25,14,WR,61,,64,,All 2000 Games
DwigTi00,Tim Dwight,WR,2001,26,10,WR,55,,69,,All 2001 Games
DwigTi00,Tim Dwight,WR,2002,27,16,WR,91,,53,,All 2002 Games
DwigTi00,Tim Dwight,WR,2003,28,9,WR,26,,103,,All 2003 Games
DwigTi00,Tim Dwight,WR,2004,29,12,WR,21,,115,,All 2004 Games
DwigTi00,Tim Dwight,WR,2005,30,16,WR,52,,77,,All 2005 Games
DwigTi00,Tim Dwight,WR,2006,31,9,WR,14,,121,,All 2006 Games
DwigTi00,Tim Dwight,WR,2007,32,6,WR,23,,111,,All 2007 Games
