player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
LazaAl00,Allen Lazard,WR,2019,24,GNB,NFL,WR,2,2,4,3,36,12.0,0,3,75.0,19,1.5,18.0,75.0,9.0,1,5,0,0,100.0,5,5.0,2.5,0.5,4,10.3,41,0,0,
LazaAl00,Allen Lazard,WR,2020,25,GNB,NFL,WR,2,1,14,7,158,22.6,1,7,50.0,58,3.5,79.0,50.0,11.3,0,0,0,0,,,,0.0,0.0,7,22.6,158,1,0,
LazaAl00,Allen Lazard,WR,2021,26,GNB,NFL,WR,1,1,1,1,6,6.0,0,1,100.0,6,1.0,6.0,100.0,6.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,0,0,
